id,enabled,installdat,type,elevation,watertype,jointtype,material,diameter1,diameter2,rotation,modelid,comment,status,mfg,megalugmfg,megalugmdl,fitangle,surveyelev,globalid,creator,creationda,editdate,editor,newt,northing,easting,icon_url
"5590",Yes,2010/06/01,Bend,4990.952,Potable,Mechanical,DuctileIron,"4","4","0",FIT5345,,Active,Star,Star,,"90",,0673c17c-bde3-4868-b6a3-75e41046cb7f,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462295.04028264,3110962.02021247,./0.png
"5591",Yes,2010/06/01,Bend,4991.029,Potable,Mechanical,DuctileIron,"4","4","0",FIT5346,,Active,Star,Star,,"90",,de084bc2-525a-49de-a984-a1dd7d7625b8,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462294.88673964,3110948.32437372,./0.png
"5592",Yes,2010/06/01,SolidSleeve,4991.151,Potable,Mechanical,DuctileIron,"4","4","0",FIT5347,,Active,Star,Star,,,,4a764ffc-ceec-49c3-8b83-5df1efba4c7e,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462297.21908405,3110960.60551713,./0.png
"5593",Yes,2010/06/01,SolidSleeve,4991.148,Potable,Mechanical,DuctileIron,"4","4","0",FIT5348,,Active,Star,Star,,,,ef3f92b9-2dd5-481c-99d7-37d7cd1c968e,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462297.49106514,3110949.97168013,./0.png
"5594",Yes,2010/06/01,Bend,4988.584,Potable,Mechanical,DuctileIron,"4","4","0",FIT5350,,Active,Star,Star,,"45",,be914580-883a-47d3-89a9-478b71b78bb8,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463122.45759106,3111371.19131014,./0.png
"5595",Yes,2010/06/01,Bend,4988.432,Potable,Mechanical,DuctileIron,"4","4","0",FIT5351,,Active,Tyler,Star,,"90",,81d00669-ad05-46b5-aa3d-fae053f17d65,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463114.64920773,3111371.82254247,./0.png
"5687",Yes,2008/12/01,Coupling,4794.709,Potable,Gasket,PVC,"3","3","90",FIT5443,,Retired,,,,,,26ac3b4d-041f-471e-aee9-aa8e26c09274,lkoons,2019/02/13,2019/02/13,lkoons,,1428234.12382457,3218027.76310155,./0.png
"5596",Yes,2010/06/01,Bend,4988.317,Potable,Mechanical,DuctileIron,"4","4","0",FIT5352,,Active,Tyler,Star,,"90",,f1621851-d1cd-47c0-8287-70ef05475f20,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463115.01797339,3111384.11188798,./0.png
"5597",Yes,2010/06/01,Bend,4988.43,Potable,Mechanical,DuctileIron,"4","4","0",FIT5353,,Active,Star,Star,,"45",,507c8edc-899f-4b31-ade6-d5457dde4c83,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463122.73186873,3111383.94620588,./0.png
"5598",Yes,2010/06/01,Bend,4987.517,Potable,Mechanical,DuctileIron,"42","42","0",FIT5354,,Active,American,,,11 1/4,,220ce484-4bfb-4000-98d8-e434efd056f1,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463122.86113356,3111388.94849247,./0.png
"5599",Yes,2010/06/01,Bend,4978.81,Potable,Mechanical,DuctileIron,"42","42","0",FIT5355,,Active,American,,,,,7d8b21d0-e9c5-48af-842d-828b1bd89e9f,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463121.97924556,3111438.90016422,./0.png
"5600",Yes,2010/06/01,Bend,4973.875,Potable,Mechanical,DuctileIron,"42","42","0",FIT5356,,Active,American,,,11 1/4,,f72eb3a2-2bcb-48d1-9fb2-d4023d7e0dbc,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463138.5097243,3111449.72625805,./0.png
"5601",Yes,2010/06/01,Bend,4974.113,Potable,Mechanical,DuctileIron,"42","42","0",FIT5357,,Active,American,,,"45",,78663235-970c-42e7-b707-3d576fc59b61,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463335.85841097,3111584.4376028,./0.png
"5602",Yes,2010/06/01,Bend,4986.095,Potable,Mechanical,DuctileIron,"42","42","0",FIT5358,,Active,American,,,,,90b67ef6-340a-44c7-8bc1-dbd371c555f8,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463346.59690656,3111595.97137238,./0.png
"5603",Yes,2010/06/01,Bend,4985.728,Potable,Mechanical,DuctileIron,"42","42","0",FIT5359,,Active,American,,,"45",,f947c131-6e30-4062-8c00-c4414c5a80bb,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463364.52141139,3111706.98230521,./0.png
"5604",Yes,2010/06/01,Bend,4982.155,Potable,Mechanical,DuctileIron,"42","42","0",FIT5360,,Active,American,,,22 1/2,,53e68c97-fed2-45bf-9c22-f63605e80d1e,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463038.18282522,3112202.76740289,./0.png
"5605",Yes,2010/06/01,Bend,4981.874,Potable,Mechanical,DuctileIron,"42","42","0",FIT5361,,Active,American,,,11 1/4,,f233b940-fa94-41ea-804d-c4e5265c1354,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463037.61392872,3112204.85040396,./0.png
"5606",Yes,2010/06/01,Bend,4982.532,Potable,Mechanical,DuctileIron,"4","4","0",FIT5362,,Active,,Star,"3500","45",,4eca97bb-8688-43df-baa5-b6e4f6780c9b,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463040.00073497,3112207.84252398,./0.png
"5607",Yes,2010/06/01,Bend,4982.631,Potable,Mechanical,DuctileIron,"4","4","0",FIT5363,,Active,,Star,"3500","90",,ae0de6e6-67f4-424a-836e-18af912992ba,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463045.15787689,3112208.1253318,./0.png
"5608",Yes,2010/06/01,Bend,4982.424,Potable,Mechanical,DuctileIron,"4","4","0",FIT5364,,Active,,Star,"3500","90",,eeedf318-a964-4fc0-b15b-c69914a93e85,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463045.48005472,3112224.72011489,./0.png
"5609",Yes,2010/06/01,Bend,4982.308,Potable,Mechanical,DuctileIron,"4","4","0",FIT5365,,Active,Star,Star,"3500","45",,e26511f8-095f-41b4-83b3-478b3b60bbba,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463039.86917356,3112224.93960264,./0.png
"5610",Yes,2010/06/01,Tee,4981.611,Potable,Mechanical,DuctileIron,"42","42","180",FIT5366,,Active,American,,,,,d49657d1-7bf6-4a2a-9969-c94890d19e59,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463037.38328615,3112213.06692298,./0.png
"5611",Yes,2010/06/01,SolidSleeve,4980.518,Potable,Mechanical,DuctileIron,"24","24","0",FIT5367,,Active,Sigma,Star,"3000",,,c5cc9920-0bfa-403d-bf91-06ed15ca7fd5,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463024.37642239,3112213.1430383,./0.png
"5612",Yes,2010/06/01,SolidSleeve,4980.423,Potable,Mechanical,DuctileIron,"24","24","0",FIT5368,,Active,American,Star,"3000",,,cfe815b5-92b4-4e7b-a496-64e5735889a2,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463019.80425306,3112213.08299905,./0.png
"5613",Yes,2010/06/01,Bend,4980.544,Potable,Mechanical,DuctileIron,"24","24","0",FIT5369,,Active,American,Ebba,,,,ae6d3382-78b2-45a4-b900-e813301af5db,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463007.0831499,3112213.49408747,./0.png
"5614",Yes,2010/06/01,Bend,4985.276,Potable,Mechanical,DuctileIron,"24","24","0",FIT5370,,Active,Tyler,Star,"3000",11 1/4,,11e65d85-fe8f-4205-af1c-b0df7fc00072,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463006.75801931,3112237.62396047,./0.png
"5615",Yes,2010/06/01,Tee,4985.622,Potable,Mechanical,DuctileIron,"24","24","0",FIT5371,,Active,American,Star,"3000",,,0bfbfcc1-56e0-47aa-93ed-0faac5540c07,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463006.84922647,3112255.44282247,./0.png
"5616",Yes,2010/06/01,SolidSleeve,4985.682,Potable,Mechanical,DuctileIron,"24","24","0",FIT5372,,Active,American,Star,"3000",,,7577f0bf-58be-4c82-9cdc-7550898ecf36,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463011.65991239,3112255.35095914,./0.png
"5617",Yes,2010/06/01,Bend,4975.646,Potable,Mechanical,DuctileIron,"4","4","0",FIT5373,,Active,Tyler,Star,"3500","45",,345d4e12-0e10-4909-be62-50520c46d66f,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463028.65626948,3114175.78904739,./0.png
"5618",Yes,2010/06/01,SolidSleeve,4975.826,Potable,Mechanical,DuctileIron,"4","4","0",FIT5374,,Active,Tyler,Star,"3500",,,c3d479b4-43c5-46b5-a05e-6a2581462c35,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463030.77896865,3114175.79200014,./0.png
"5619",Yes,2010/06/01,Bend,4974.976,Potable,Mechanical,DuctileIron,"42","42","0",FIT5375,,Active,American,,,"45",,53f69bc9-6d7d-4d74-bd27-559811bd6c98,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1463025.9866554,3114185.07675847,./0.png
"5620",Yes,2010/06/01,Bend,4973.408,Potable,Mechanical,DuctileIron,"42","42","0",FIT5376,,Active,American,,,"45",,37be3e58-f41b-4810-8355-e20af3ff1171,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462970.60782914,3114251.57236038,./0.png
"5621",Yes,2010/06/01,Cap,4974.318,Potable,Mechanical,DuctileIron,"4",Unknown,"270",FIT5377,,Active,Tyler,Star,"3500",,,974d902e-3aef-4ad1-a451-b132f6965f26,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462971.0162929,3114284.59001088,./0.png
"5622",Yes,2010/06/08,Bend,4973.499,Potable,Mechanical,DuctileIron,"4","4","0",FIT5378,,Active,Tyler,Star,"3500","45",,74bae21a-2869-4d23-a29c-3cbb672da1d8,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462971.02449498,3114297.20383081,./0.png
"5623",Yes,2010/06/01,Bend,4971.773,Potable,Mechanical,DuctileIron,"42","42","0",FIT5379,,Active,American,,,"45",,aec2e0a2-a4c0-48e3-91ae-b281a67b7a0a,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462966.95298082,3114911.53462313,./0.png
"5624",Yes,2010/06/01,Bend,4970.805,Potable,Mechanical,DuctileIron,"42","42","0",FIT5380,,Active,American,,,"45",,5fcabb3e-ceda-4e90-9d05-240bd88f6751,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462820.63339156,3115053.89096572,./0.png
"5751",Yes,,Bend,0,Potable,Glue,PVC,"2","2","0",FIT5507,,Active,,,,"90",,d4a2d62f-0525-4585-bf63-3b3cd06a05ec,lkoons,2019/02/13,2019/02/13,lkoons,,1410039.18449272,3266682.42563455,./0.png
"5625",Yes,2010/06/01,Bend,4970.481,Potable,Mechanical,DuctileIron,"42","42","0",FIT5381,,Active,American,,,"45",,7c6f9756-8653-4105-a096-fbe8cf96dfa5,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462486.8145054,3115052.28237313,./0.png
"5626",Yes,2010/06/01,Bend,4970.138,Potable,Mechanical,DuctileIron,"42","42","0",FIT5382,,Active,American,,,"45",,70c9ac03-935c-4d72-acbb-1fbd9397cb13,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462420.54528098,3115125.60867006,./0.png
"5627",Yes,2010/05/03,Coupling,4767.543,Potable,Mechanical,DuctileIron,"8","8","0",FIT5383,,Active,Powerseal,,,,,c0b8fcfa-e146-447f-99d1-07c6ee2a8fa8,lkoons,2019/02/13,2019/02/13,lkoons,,1434352.75922506,3253742.83963713,./0.png
"5628",Yes,2010/05/03,Coupling,4767.227,Potable,Mechanical,DuctileIron,"8","8","0",FIT5384,,Active,Powerseal,,,,,f2d29ece-06e3-4271-9b92-76fc2d673dfc,lkoons,2019/02/13,2019/02/13,lkoons,,1434353.74708398,3253751.69591863,./0.png
"5629",Yes,2010/05/03,Tee,4767.453,Potable,Mechanical,DuctileIron,"8","8","180",FIT5385,,Active,Star,Star,"4000",,,a6103197-ef4a-4ad2-9cc1-cf43944e630e,lkoons,2019/02/13,2019/02/13,lkoons,,1434353.40686156,3253746.71922256,./0.png
"5630",Yes,2010/06/01,Bend,4970.022,Potable,Mechanical,DuctileIron,"4","4","0",FIT5386,,Active,American,Star,"3500","90",,d14161e8-6003-45a8-8ea1-68cabbd0bcca,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462421.77067223,3115198.95694855,./0.png
"5631",Yes,2010/06/01,Bend,4970.262,Potable,Mechanical,DuctileIron,"4","4","0",FIT5387,,Active,American,Star,"3500","90",,de4573bf-176b-418e-b4c0-69d8ba0d3a3b,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462429.83594482,3115199.55963764,./0.png
"5632",Yes,2010/06/01,Bend,4970.208,Potable,Mechanical,DuctileIron,"4","4","0",FIT5388,,Active,American,Star,"3500","90",,529134c1-147a-4073-adbc-a8db6f9167c2,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462429.02295431,3115212.48185588,./0.png
"5633",Yes,2010/06/01,Bend,4969.973,Potable,Mechanical,DuctileIron,"4","4","0",FIT5389,,Active,American,Star,"3500","90",,5aee0434-541b-4d12-bdbd-0fb10bd3cf8a,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462421.46260197,3115212.76236714,./0.png
"5634",Yes,2010/06/01,Bend,4968.13,Potable,Mechanical,DuctileIron,"42","42","0",FIT5390,,Active,American,,,,,1a27f8b5-edbc-4932-afee-74ff25953d40,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462408.73756181,3116443.1542633,./0.png
"5635",Yes,2010/06/01,Bend,4968.083,Potable,Mechanical,DuctileIron,"42","42","0",FIT5391,,Active,American,,,,,becaf0c2-bdf5-4b22-901f-7475aaefe509,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1462406.26512581,3116445.04566371,./0.png
"5636",Yes,2010/06/01,Bend,4962.489,Potable,Mechanical,DuctileIron,"42","42","0",FIT5392,,Active,American,,,22 1/2,,af8023d7-0da7-407a-a330-fcdfce69d848,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1461785.30016039,3116815.87234989,./0.png
"5637",Yes,2010/06/01,Bend,4963.24,Potable,Mechanical,DuctileIron,"42","42","0",FIT5393,,Active,American,,,"45",,4b04dd78-c204-4103-8332-ceca5755cf38,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1461663.81976031,3116882.17963198,./0.png
"5638",Yes,2010/06/01,SolidSleeve,4957.108,Potable,Mechanical,DuctileIron,"42","42","0",FIT5394,,Active,American,Star,"3000",,,c3da1d72-9ed2-4dce-9239-d73865697bde,lkoons,2019/02/13,2019/02/13,lkoons,NEWT1,1461499.89029814,3119458.66168372,./0.png
"5639",Yes,2010/06/01,Coupling,4664.284,Potable,Gasket,PVC,"2.5","2.5","0",FIT5395,,Active,,,,,,05a2654a-e0aa-4d27-98d9-b9f2fbbabc04,lkoons,2019/02/13,2019/02/13,lkoons,,1402572.73846765,3233387.59064956,./0.png
"5640",Yes,2010/06/01,Coupling,4664.154,Potable,Gasket,PVC,"2.5","2.5","0",FIT5396,,Active,,,,,,2f2cda5b-f6d5-4152-8d56-faa6e5080771,lkoons,2019/02/13,2019/02/13,lkoons,,1402572.9028374,3233392.5719388,./0.png
"5641",Yes,2010/06/01,Tee,4664.382,Potable,Mechanical,DuctileIron,"4","4","0",FIT5397,,Active,Star,Ebba,"3500",,,eec64830-b459-4409-84b5-6a2752d88e55,lkoons,2019/02/13,2019/02/13,lkoons,,1402573.04161665,3233390.62279572,./0.png
"5642",Yes,2010/06/01,Tee,4664.391,Potable,Mechanical,DuctileIron,"4","4","180",FIT5398,,Active,Star,Ebba,"3500",,,542afc9a-004a-414c-9ffb-e93fdd49dc12,lkoons,2019/02/13,2019/02/13,lkoons,,1402580.53503998,3233389.99156339,./0.png
"5643",Yes,2010/06/01,SolidSleeve,4667.85,Potable,Mechanical,DuctileIron,"4","4","0",FIT5399,,Active,Star,Star,"3500",,,e4c2979f-ff15-496c-b8e2-70c9c7203cb5,lkoons,2019/02/13,2019/02/13,lkoons,,1402590.47071564,3233182.12124422,./0.png
"5644",Yes,2010/06/01,SolidSleeve,4665.083,Potable,Mechanical,DuctileIron,"4","4","0",FIT5400,,Active,Star,Star,"3500",,,f723ac8b-8a59-4a19-b26c-13d911e68717,lkoons,2019/02/13,2019/02/13,lkoons,,1402599.73644514,3231785.58630764,./0.png
"5645",Yes,2010/04/01,Coupling,4969.405,Potable,Mechanical,DuctileIron,"2.5","2.5","0",FIT5401,,Active,,,,,,3b9e64cc-8152-4641-8feb-3709c483c98c,lkoons,2019/02/13,2019/02/13,lkoons,,1476947.48833989,3228364.10233697,./0.png
"5646",Yes,2010/04/01,Tee,4767.185,Potable,Mechanical,DuctileIron,"8","6","270",FIT5402,,Active,Tyler,Star,"3500",,,4e12e59e-9696-4fe9-abab-7e02f862dd45,lkoons,2019/02/13,2019/02/13,lkoons,,1434346.03909415,3253747.73267198,./0.png
"5647",Yes,2010/05/03,Tee,5156.95,Potable,Mechanical,DuctileIron,"6","6","90",FIT5403,,Active,Tyler,Star,"3500",,,a6ec4e69-bf95-4731-ad0e-0425a695736c,lkoons,2019/02/13,2019/02/13,lkoons,,1470791.95275073,3154354.95672038,./0.png
"5648",Yes,2010/05/03,SolidSleeve,5157.034,Potable,Mechanical,DuctileIron,"6","6","0",FIT5404,,Active,Tyler,Star,"3500",,,e70fbd2f-fdf2-48e1-9eb5-95ac64cd0fe7,lkoons,2019/02/13,2019/02/13,lkoons,,1470795.80280864,3154354.66505431,./0.png
"5649",Yes,2010/05/03,Reducer,5157.129,Potable,Mechanical,DuctileIron,"8","6","0",FIT5405,,Active,Star,Star,"3500",,,1eaf8b71-c394-460a-9cc6-9edd0d5d6342,lkoons,2019/02/13,2019/02/13,lkoons,,1470791.6994704,3154362.13912073,./0.png
"5650",Yes,2010/05/03,Tee,5156.489,Potable,Mechanical,DuctileIron,"8","6","0",FIT5406,,Active,UnionFoundry,Ford,1500C,,,d8d43f83-53a5-47e8-a6f8-c9d7ba432ec6,lkoons,2019/02/13,2019/02/13,lkoons,,1470792.09743547,3154375.43732247,./0.png
"5651",Yes,2010/05/03,Tee,5156.15,Potable,Mechanical,DuctileIron,"8","4","180",FIT5407,,Active,UnionFoundry,Ford,1500C,,,7c951840-c92f-4868-9c4f-eeda7441aec7,lkoons,2019/02/13,2019/02/13,lkoons,,1470791.94192398,3154384.4819238,./0.png
"5652",Yes,2010/05/03,Bend,5155.258,Potable,Mechanical,DuctileIron,"4","4","0",FIT5408,,Active,UnionFoundry,Ford,1500C,"90",,c935168f-ba80-472d-aea6-a40ada9e409f,lkoons,2019/02/13,2019/02/13,lkoons,,1470781.2877458,3154384.06460181,./0.png
"5653",Yes,2010/05/03,Cap,5155.246,Potable,Mechanical,DuctileIron,"2.5",Unknown,"0",FIT5409,,Active,UnionFoundry,,,,,2b727bc5-faf3-49b7-ab79-38803649357c,lkoons,2019/02/13,2019/02/13,lkoons,,1470781.27987181,3154383.15187398,./0.png
"5654",Yes,2010/05/03,Coupling,5155.238,Potable,Mechanical,DuctileIron,"2.5","2.5","0",FIT5410,,Active,,,,,,d519ebc7-4773-4f4c-acd5-1b5b70037dfe,lkoons,2019/02/13,2019/02/13,lkoons,,1470781.1893208,3154386.33067338,./0.png
"5655",Yes,2010/04/01,Reducer,4795.209,Potable,Mechanical,DuctileIron,"6","4","270",FIT5411,,Active,Tyler,Star,"3500",,,bd71d569-f024-4f32-9a3a-ccd7857f1bd7,lkoons,2019/02/13,2019/02/13,lkoons,,1426565.43392047,3218030.0751048,./0.png
"5656",Yes,2010/05/03,Coupling,4803.221,Potable,Mechanical,DuctileIron,"1","1","0",FIT5412,,Active,,,,,,4f9e6a4c-d010-405e-89ed-6ad635cadae0,lkoons,2019/02/13,2019/02/13,lkoons,,1429510.80007698,3218078.8604403,./0.png
"5657",Yes,2010/07/01,Tee,5035.227,Potable,Mechanical,DuctileIron,"10","6","270",FIT5413,,Active,Tyler,Star,"3500",,,366d4acc-8af5-4666-a70c-aad54625b76d,lkoons,2019/02/13,2019/02/13,lkoons,,1470432.49152739,3196515.19392206,./0.png
"5658",Yes,2010/07/01,SolidSleeve,5035.179,Potable,Mechanical,DuctileIron,"10","10","0",FIT5414,,Active,Tyler,Star,"3500",,,a7bbbce2-f859-4861-8164-6ec8dc4015cf,lkoons,2019/02/13,2019/02/13,lkoons,,1470435.97806898,3196515.30875123,./0.png
"5659",Yes,2010/07/01,Tee,5033.654,Potable,Mechanical,DuctileIron,"10","6","270",FIT5415,,Active,Star,Star,"3500",,,394e0f01-ff96-48f0-b67c-5bd511730069,lkoons,2019/02/13,2019/02/13,lkoons,,1468717.07304223,3196535.61054789,./0.png
"5660",Yes,2010/07/01,SolidSleeve,5033.703,Potable,Mechanical,DuctileIron,"10","10","0",FIT5416,,Active,Star,Star,"3500",,,bf2d33cd-f5c1-499f-85fb-322ba833852f,lkoons,2019/02/13,2019/02/13,lkoons,,1468714.64785023,3196535.5984088,./0.png
"5661",Yes,2010/07/01,Bend,4641.501,Potable,Mechanical,DuctileIron,"6","6","0",FIT5417,,Active,Star,Star,"3500","45",,06332c5c-b527-4177-b6e2-698a0ca9c522,lkoons,2019/02/13,2019/02/13,lkoons,,1403195.09581873,3250081.9263553,./0.png
"5662",Yes,2010/07/01,Bend,4640.689,Potable,Mechanical,DuctileIron,"6","6","0",FIT5418,,Active,Star,Star,"3500","45",,755a9076-da1d-4aba-a113-840094050efd,lkoons,2019/02/13,2019/02/13,lkoons,,1403183.00922872,3250066.54088739,./0.png
"5663",Yes,2010/07/01,Coupling,4771.769,Potable,Mechanical,DuctileIron,"10","10","0",FIT5419,,Active,Romac,,,,,32294411-0b8b-4aef-b8f8-61cba12fd5de,lkoons,2019/02/13,2019/02/13,lkoons,,1434401.01404981,3244716.5551963,./0.png
"5664",Yes,2010/07/01,Coupling,4771.579,Potable,Mechanical,DuctileIron,"10","10","0",FIT5420,,Active,Romac,,,,,852c633a-cf2c-446f-8b34-8f1205913400,lkoons,2019/02/13,2019/02/13,lkoons,,1434400.77979831,3244724.65721422,./0.png
"5665",Yes,2010/07/01,Tee,4771.641,Potable,Mechanical,DuctileIron,"10","6","180",FIT5421,,Active,Tyler,Star,"3500",,,11e37439-da79-4187-a53c-4b3062b555d8,lkoons,2019/02/13,2019/02/13,lkoons,,1434400.87363014,3244719.10604422,./0.png
"5666",Yes,,Bend,5160.93,Potable,Flange,PVC,"2.5","2.5","0",FIT5422,,Retired,,,,22 1/2,,40ea8735-abf4-4250-a541-70807dbbe1ab,lkoons,2019/02/13,2019/02/13,lkoons,,1470781.33334939,3154371.72735614,./0.png
"5667",Yes,,Tee,5158.25,Potable,Mechanical,PVC,"2.5","2.5","180",FIT5423,,Retired,,,,,,6f62c2e4-8381-4c21-a085-f9b8bfb5bb70,lkoons,2019/02/13,2019/02/13,lkoons,,1470781.33302131,3154374.28345339,./0.png
"5668",Yes,,Coupling,5155.762,Potable,Gasket,PVC,"2.5","2.5","0",FIT5424,,Retired,,,,,,f67d48a9-188e-422c-bbd0-2b942a75707e,lkoons,2019/02/13,2019/02/13,lkoons,,1470786.90157972,3154362.4563773,./0.png
"5669",Yes,,Coupling,5155.619,Potable,Gasket,PVC,"2.5","2.5","0",FIT5425,,Retired,,,,,,a261afec-ec80-4729-a943-d5a4cc651207,lkoons,2019/02/13,2019/02/13,lkoons,,1470785.61516498,3154365.78839163,./0.png
"5670",Yes,,Tee,0,Potable,Glue,PVC,"2.5","2.5","25",FIT5426,,Retired,,,,,,88667ff7-0f9a-4524-84c9-c1460e15239d,lkoons,2019/02/13,2019/02/13,lkoons,,1470786.41929723,3154363.70506246,./0.png
"5671",Yes,,Bend,5161.98,Potable,Flange,PVC,"2.5","2.5","0",FIT5427,,Retired,,,,22 1/2,,3fcce400-d7cd-4b35-b77c-f77eef03beca,lkoons,2019/02/13,2019/02/13,lkoons,,1470805.55705422,3154323.10442188,./0.png
"5672",Yes,2010/05/03,Coupling,5152.736,Potable,Mechanical,DuctileIron,"2.5","2.5","0",FIT5428,,Active,,,,,,0257cab4-e766-4a50-96e6-8308c764740c,lkoons,2019/02/13,2019/02/13,lkoons,,1470736.98041973,3149242.31569897,./0.png
"5673",Yes,,Tee,0,Potable,Mechanical,DuctileIron,"10","8","180",FIT5429,,Active,,,,,,f9fe3e77-bce6-4107-856c-f2425b9d1ae8,lkoons,2019/02/13,2019/02/13,lkoons,,1434287.29150823,3249646.48562513,./0.png
"5674",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"8","8","0",FIT5430,,Active,,,,"90",,7009188f-22d0-4013-b2f8-76e3e6a3e6b7,lkoons,2019/02/13,2019/02/13,lkoons,,1434284.55496514,3249646.51252797,./0.png
"5675",Yes,,Bend,0,Potable,Mechanical,DuctileIron,"8","8","0",FIT5431,,Active,,,,"90",,bc6af12e-d11e-4899-bb0b-f97e4e63966e,lkoons,2019/02/13,2019/02/13,lkoons,,1434286.9968894,3249781.66678523,./0.png
"5676",Yes,2010/05/03,Coupling,4719.716,Potable,Gasket,PVC,"2","2","0",FIT5432,,Active,Star,,,,,cc6302fa-7cc7-4144-9781-b55ba5e84963,lkoons,2019/02/13,2019/02/13,lkoons,,1403024.06597707,3200259.29371731,./0.png
"5677",Yes,2010/05/03,Coupling,4719.768,Potable,Gasket,PVC,"2","2","0",FIT5433,,Active,Star,,,,,e19ecf40-94ae-4432-afac-12ef543c4a55,lkoons,2019/02/13,2019/02/13,lkoons,,1403024.16341782,3200252.52765472,./0.png
"5678",Yes,2010/06/01,Tee,4642.621,Potable,Unknown,PVC,"0.75","0.75","0",FIT5434,,Active,,,,,,9a48cc4a-271d-4b6a-8a7f-875f3099ffc9,lkoons,2019/02/13,2019/02/13,lkoons,,1394586.64387555,3230618.19822247,./0.png
"5679",Yes,2010/01/01,Tee,4802.355,Potable,Mechanical,DuctileIron,"4","4","270",FIT5435,,Active,Tyler,Star,"3500",,,1e1627f9-f6b0-4e08-ae4c-0efc0b180602,lkoons,2019/02/13,2019/02/13,lkoons,,1429599.35173714,3218006.48755355,./0.png
"5680",Yes,2010/01/01,Coupling,4802.293,Potable,Gasket,PVC,"2.5","2.5","0",FIT5436,,Retired,,,,,,52e09430-0acc-4fa6-b4f3-bb90f5badc12,lkoons,2019/02/13,2019/02/13,lkoons,,1429597.41801398,3218006.46754047,./0.png
"5681",Yes,,Coupling,4801.16,Potable,Gasket,PVC,"3","3","90",FIT5437,,Retired,,,,,,a2532d97-1454-43b9-8467-80654498060c,lkoons,2019/02/13,2019/02/13,lkoons,,1428784.2165564,3218033.07148989,./0.png
"5682",Yes,,Coupling,4801.284,Potable,Gasket,PVC,"3","3","90",FIT5438,,Retired,,,,,,98ca26f3-9d4f-4f15-ba29-c019a84dccf9,lkoons,2019/02/13,2019/02/13,lkoons,,1428782.1201039,3218033.09642422,./0.png
"5683",Yes,2008/06/09,Coupling,4800.647,Potable,Gasket,PVC,"3","3","90",FIT5439,,Retired,,,,,,849f22cd-c7fe-405a-a2c0-b1ba5eabc6e8,lkoons,2019/02/13,2019/02/13,lkoons,,1428767.35733815,3218034.2502933,./0.png
