id,enabled,installdat,type,elevation,watertype,diameter,comment,status,mfg,saddlemfg,surveyelev,globalid,creationda,creator,editdate,editor,newt,northing,easting,icon_url
"129",Yes,,CurbStop,4936.31,Potable,"1",,Active,,,,e185b299-261a-4f5f-b5fe-64fa66733f69,2019/02/13,lkoons,2019/02/13,lkoons,,1438762.43117997,3165477.38460672,./0.png
"130",Yes,,CurbStop,4936.27,Potable,"1",,Active,,,,66037485-849c-42a7-91cf-6ea11b8317e5,2019/02/13,lkoons,2019/02/13,lkoons,,1439063.50308439,3165477.97679713,./0.png
"131",Yes,,CurbStop,4936.45,Potable,"1",,Active,,,,2f9f0547-4791-4b4a-9805-9aec96dd97d0,2019/02/13,lkoons,2019/02/13,lkoons,,1438615.54925589,3165362.31889197,./0.png
"132",Yes,,CurbStop,4937.58,Potable,"1",,Active,,,,5629c214-3f1a-444b-bfa9-3980ca1bc67d,2019/02/13,lkoons,2019/02/13,lkoons,,1438533.65407848,3165449.8160923,./0.png
"133",Yes,,CurbStop,4929.9,Potable,"1",,Active,,,,11f3dddd-3623-463a-bfc6-7d8e4b6ee8e9,2019/02/13,lkoons,2019/02/13,lkoons,,1438389.85384114,3166058.92806305,./0.png
"134",Yes,,CurbStop,4928.86,Potable,"1",,Active,,,,18e89263-939d-4c53-8bba-856551cde023,2019/02/13,lkoons,2019/02/13,lkoons,,1438518.35719305,3166248.53037414,./0.png
"135",Yes,,CurbStop,4927.89,Potable,"1",,Active,,,,5261df52-a995-4b8a-b586-ef4c7998dca7,2019/02/13,lkoons,2019/02/13,lkoons,,1438736.09757122,3166843.5160608,./0.png
"136",Yes,,CurbStop,4928.24,Potable,"1",,Active,,,,4636d2f1-2b2c-4b75-a31a-8f506dd40e87,2019/02/13,lkoons,2019/02/13,lkoons,,1438858.59470156,3166693.58952339,./0.png
"137",Yes,,CurbStop,4927.38,Potable,"1",,Active,,,,0eb98240-5414-4424-9f29-f284cf76a310,2019/02/13,lkoons,2019/02/13,lkoons,,1439067.44861457,3166607.24291131,./0.png
"138",Yes,,CurbStop,4928.22,Potable,"1",,Active,,,,ab3bbf85-14ea-4c94-bfa9-544b4d903de2,2019/02/13,lkoons,2019/02/13,lkoons,,1439173.37327148,3166679.88023323,./0.png
"139",Yes,,CurbStop,4927.79,Potable,"1",,Active,,,,88b6c640-e858-4598-b653-b12994321432,2019/02/13,lkoons,2019/02/13,lkoons,,1438960.12271373,3166768.70124981,./0.png
"140",Yes,,CurbStop,4928.47,Potable,"1",,Active,,,,1316e828-d976-4c91-9114-c638307dd894,2019/02/13,lkoons,2019/02/13,lkoons,,1439460.67847115,3166567.8197618,./0.png
"141",Yes,,CurbStop,4929.33,Potable,"1",,Active,,,,ae7620ff-fb91-49c6-97d4-9d0f8c6392ae,2019/02/13,lkoons,2019/02/13,lkoons,,1439546.54280072,3166438.41286838,./0.png
"142",Yes,,CurbStop,4930.98,Potable,"1",,Active,,,,f2a51677-5b56-4dd0-ae78-b63a13004ba3,2019/02/13,lkoons,2019/02/13,lkoons,,1439749.53189605,3166523.6918973,./0.png
"143",Yes,,CurbStop,4933.56,Potable,"1",,Active,,,,d32eeccb-caf8-4b6c-9ecb-5aab43837b3c,2019/02/13,lkoons,2019/02/13,lkoons,,1440089.69886665,3166357.0052228,./0.png
"144",Yes,,CurbStop,4931.92,Potable,"1",,Active,,,,e594b962-96f2-462b-8937-f870df385377,2019/02/13,lkoons,2019/02/13,lkoons,,1439834.1646008,3166407.49199846,./0.png
"145",Yes,,CurbStop,4932.23,Potable,"1",,Active,,,,acde521c-2a4e-4aa8-bfbc-710000449d69,2019/02/13,lkoons,2019/02/13,lkoons,,1439997.13048223,3166492.78808773,./0.png
"146",Yes,,CurbStop,4936.92,Potable,"1",,Active,,,,a97969f0-7802-4690-a09e-49b809700a03,2019/02/13,lkoons,2019/02/13,lkoons,,1440358.53691164,3166234.17935297,./0.png
"147",Yes,,CurbStop,4938.24,Potable,"1",,Active,,,,a19c4344-ca70-4a32-b181-78a50f211278,2019/02/13,lkoons,2019/02/13,lkoons,,1440553.96499848,3166140.73629838,./0.png
"148",Yes,,CurbStop,4825.53,Potable,"1",,Active,,,,80525dd6-3103-4a64-9467-2d8be64bbe70,2019/02/13,lkoons,2019/02/13,lkoons,,1434906.99925831,3217737.65442981,./0.png
"149",Yes,,CurbStop,5164.21,Potable,"1",,Active,,,,31b67c26-f3aa-40a9-ab9b-61a5b5f60fb8,2019/02/13,lkoons,2019/02/13,lkoons,,1472369.83706215,3148789.50951797,./0.png
"150",Yes,,CurbStop,5167.48,Potable,"1",,Active,,,,9975f137-9fcd-433c-9b8a-4570c3563609,2019/02/13,lkoons,2019/02/13,lkoons,,1472643.82470314,3148419.57620272,./0.png
"151",Yes,,CurbStop,5165.5,Potable,"1",,Active,,,,2dd42fbe-61c7-4c56-b3bf-e9982bc97e70,2019/02/13,lkoons,2019/02/13,lkoons,,1473085.38976489,3148245.07228664,./0.png
"152",Yes,,CurbStop,5161.28,Potable,"1",,Active,,,,c14c9f13-e600-4db4-8bc7-0f78b7d838e2,2019/02/13,lkoons,2019/02/13,lkoons,,1475189.79631722,3145178.23229173,./0.png
"153",Yes,,CurbStop,5167.75,Potable,"1",,Active,,,,56711b05-b253-4b32-99de-189385e9026b,2019/02/13,lkoons,2019/02/13,lkoons,,1475982.06179306,3145623.03980106,./0.png
"154",Yes,,CurbStop,5162.19,Potable,"1",,Active,,,,52909ee0-6be0-4989-a8c8-a96103ac62da,2019/02/13,lkoons,2019/02/13,lkoons,,1475782.46212664,3145759.42371464,./0.png
"155",Yes,,CurbStop,5162.18,Potable,"1",,Active,,,,e8450933-fda5-4a37-904a-69baaee19e89,2019/02/13,lkoons,2019/02/13,lkoons,,1475585.46252064,3145933.04574272,./0.png
"156",Yes,,CurbStop,5172.03,Potable,"1",,Active,,,,9e1ddeec-e697-45bf-aef1-948e667f0301,2019/02/13,lkoons,2019/02/13,lkoons,,1476276.43390773,3145569.4011288,./0.png
"157",Yes,,CurbStop,5173.15,Potable,"1",,Active,,,,1ea0486d-12ad-4305-a7fd-e1e86b52c93f,2019/02/13,lkoons,2019/02/13,lkoons,,1476299.07657897,3145489.14374338,./0.png
"158",Yes,,CurbStop,5176.58,Potable,"1",,Active,,,,9fd3ff53-4487-460c-88e9-f390f5272eb5,2019/02/13,lkoons,2019/02/13,lkoons,,1476576.55765131,3145514.94651331,./0.png
"159",Yes,,CurbStop,5177.32,Potable,"1",,Active,,,,eda8c1d7-08ed-4081-abad-436e7677ed0a,2019/02/13,lkoons,2019/02/13,lkoons,,1476549.55081557,3145430.07332347,./0.png
"160",Yes,,CurbStop,5176.24,Potable,"1",,Active,,,,7c431b9f-3a4d-426e-b2f8-4ddc65114f69,2019/02/13,lkoons,2019/02/13,lkoons,,1476920.31450972,3145370.92842864,./0.png
"161",Yes,,CurbStop,5177.75,Potable,"1",,Active,,,,436adde6-f153-4974-aba6-3d29a5f3cce0,2019/02/13,lkoons,2019/02/13,lkoons,,1477199.0760913,3145419.60943364,./0.png
"162",Yes,,CurbStop,5183.49,Potable,"1",,Active,,,,64b44c0c-e058-4e80-98c0-46303ea71f2b,2019/02/13,lkoons,2019/02/13,lkoons,,1477484.08766039,3145492.9780533,./0.png
"163",Yes,,CurbStop,5183.51,Potable,"1",,Active,,,,8c2dea54-0aab-424f-8ef1-fb93c0cdf36a,2019/02/13,lkoons,2019/02/13,lkoons,,1477523.11350098,3145417.7242668,./0.png
"164",Yes,,CurbStop,5170.68,Potable,"1",,Active,,,,0900fdd1-21fd-4256-b28b-3c5ace3d9bde,2019/02/13,lkoons,2019/02/13,lkoons,,1478452.11984506,3145968.25761455,./0.png
"165",Yes,,CurbStop,5176.58,Potable,"1",,Active,,,,b48709b4-8abc-4bad-bae7-a642b1709f00,2019/02/13,lkoons,2019/02/13,lkoons,,1478715.34733698,3145949.09065814,./0.png
"166",Yes,,CurbStop,5178.6,Potable,"1",,Active,,,,298d9c37-0a84-4d44-aa3c-2257c4c8dc3c,2019/02/13,lkoons,2019/02/13,lkoons,,1478687.08951947,3145869.84212898,./0.png
"167",Yes,,CurbStop,5179.94,Potable,"1",,Active,,,,4f361aa7-612d-490e-8822-838dbaebd0c2,2019/02/13,lkoons,2019/02/13,lkoons,,1478919.77868664,3145862.99634214,./0.png
"168",Yes,,CurbStop,5180.8,Potable,"1",,Active,,,,446c2e47-1580-4e20-8a3b-ee1e8350a49f,2019/02/13,lkoons,2019/02/13,lkoons,,1478880.60127155,3145786.18087897,./0.png
"169",Yes,,CurbStop,5183.48,Potable,"1",,Active,,,,85d688ff-2f05-4017-85f5-ab35cf8d6843,2019/02/13,lkoons,2019/02/13,lkoons,,1479234.7550908,3145640.87178639,./0.png
"170",Yes,,CurbStop,5183.91,Potable,"1",,Active,,,,59be281e-cf1a-4382-a63d-eae8e091feb5,2019/02/13,lkoons,2019/02/13,lkoons,,1479183.40184706,3145573.88176289,./0.png
"171",Yes,,CurbStop,5186.19,Potable,"1",,Active,,,,c31d68bb-89b7-414d-ae96-8bab83102d54,2019/02/13,lkoons,2019/02/13,lkoons,,1479408.98210455,3145433.97325006,./0.png
"172",Yes,,CurbStop,5184.39,Potable,"1",,Active,,,,bc94bd73-82b1-48af-b56d-8104b3c588a2,2019/02/13,lkoons,2019/02/13,lkoons,,1479523.10753247,3145263.34235772,./0.png
"173",Yes,,CurbStop,5157.97,Potable,"1",,Active,,,,e5628743-e414-4357-8da7-8372b9e08bac,2019/02/13,lkoons,2019/02/13,lkoons,,1479952.8012269,3144841.86255763,./0.png
"174",Yes,,CurbStop,5167.45,Potable,"1",,Active,,,,832518d7-35ae-4837-bc39-0d82033c4cc5,2019/02/13,lkoons,2019/02/13,lkoons,,1479774.0456789,3145066.75318398,./0.png
"175",Yes,,CurbStop,5168.84,Potable,"1",,Active,,,,ae0af92c-8774-4c43-8d88-e48f8917d064,2019/02/13,lkoons,2019/02/13,lkoons,,1479707.87717606,3144974.92397131,./0.png
"176",Yes,,CurbStop,4763.92,Potable,"1",,Active,,,,25f1166c-9cdb-4402-b384-d9afceefeae1,2019/02/13,lkoons,2019/02/13,lkoons,,1427998.62659214,3234586.37270081,./0.png
"177",Yes,,CurbStop,4763.77,Potable,"0.75",,Active,,,,a0bc0bd1-2a57-4727-8b1d-a7cea9d65e54,2019/02/13,lkoons,2019/02/13,lkoons,,1428191.93690106,3234639.19444555,./0.png
"178",Yes,,CurbStop,4762.86,Potable,"0.75",,Active,,,,fc5159db-ec91-4a30-aca5-ff8d77e558e5,2019/02/13,lkoons,2019/02/13,lkoons,,1428417.19465265,3234659.81842005,./0.png
"179",Yes,,CorpStop,4761.93,Potable,"1",,Active,,,,9f8414a8-e43b-4884-99fb-1591783c1be2,2019/02/13,lkoons,2019/02/13,lkoons,,1429243.34490323,3233675.26756763,./0.png
"180",Yes,,CurbStop,4763.05,Potable,"1",,Active,,,,3bf8259b-06d5-46ca-b2cf-b1157d80e515,2019/02/13,lkoons,2019/02/13,lkoons,,1429204.15370864,3233732.65524814,./0.png
"181",Yes,,CurbStop,5124.83,Potable,"1",,Active,,,,73c81e39-f096-492c-8e7e-03e4033e4416,2019/02/13,lkoons,2019/02/13,lkoons,,1468534.74433865,3149038.37319347,./0.png
"182",Yes,,CurbStop,5124.19,Potable,"1",,Active,,,,7a3b178e-a999-4171-bf45-06c164d67275,2019/02/13,lkoons,2019/02/13,lkoons,,1468521.84607048,3149040.69897622,./0.png
"183",Yes,,CurbStop,5126.39,Potable,"1",,Active,,,,e0c4949d-58ee-46f1-868b-5109ecd4ebd6,2019/02/13,lkoons,2019/02/13,lkoons,,1469772.07027607,3148076.54014339,./0.png
"184",Yes,,CurbStop,5127.43,Potable,"1",,Active,,,,2ce1c7b7-21e1-4d8f-949d-88c0b7487e61,2019/02/13,lkoons,2019/02/13,lkoons,,1469539.28826131,3148337.49664247,./0.png
"185",Yes,,CorpStop,0,Potable,"1",,Active,,,,41d305c5-ebcc-454f-a33f-b3f84b8eda09,2019/02/13,lkoons,2019/02/13,lkoons,,1452300.78599298,3184401.3096853,./0.png
"186",Yes,,CurbStop,4789.75,Potable,"1",,Active,,,,28d248eb-cc13-482f-919e-a4fa5a9f085c,2019/02/13,lkoons,2019/02/13,lkoons,,1419001.9483913,3260173.91601381,./0.png
"187",Yes,,CurbStop,4804.74,Potable,"1",,Active,,,,1ed7cea0-f5b6-41a2-b813-923301d8b0cb,2019/02/13,lkoons,2019/02/13,lkoons,,1420576.79793189,3159498.72694464,./0.png
"188",Yes,,CurbStop,4810.03,Potable,"1",,Retired,,,,f94bdd14-a50c-48c7-8a33-98cd30336fef,2019/02/13,lkoons,2019/02/13,lkoons,,1437470.90882865,3228526.59315372,./0.png
"189",Yes,,CorpStop,4959.68,Potable,"1",,Active,,,,03f06ca8-80a9-4cdc-8900-5445c63153a3,2019/02/13,lkoons,2019/02/13,lkoons,,1466732.36703789,3217713.08623748,./0.png
"190",Yes,,CorpStop,4954.78,Potable,"1",,Active,,,,fe4069df-d8f2-4066-99bb-05e04a79b4df,2019/02/13,lkoons,2019/02/13,lkoons,,1465309.33313856,3217736.77746305,./0.png
"191",Yes,,CorpStop,4978.54,Potable,"1",,Active,,,,b948ef6a-fd90-40a0-8d77-96b2e7eb4345,2019/02/13,lkoons,2019/02/13,lkoons,,1468719.2626704,3217671.89012563,./0.png
"192",Yes,,CorpStop,4980.42,Potable,"1",,Active,,,,c4a3fde6-99cd-4bc1-adda-bada1c4acdaf,2019/02/13,lkoons,2019/02/13,lkoons,,1468367.7377829,3217672.72542581,./0.png
"193",Yes,,CorpStop,4978.46,Potable,"1",,Active,,,,f0ac08bd-9080-4769-be83-470d8f65a2d1,2019/02/13,lkoons,2019/02/13,lkoons,,1468304.27892031,3217672.20082055,./0.png
"194",Yes,,CorpStop,4995.98,Potable,"1",,Active,,,,cc5400e5-db29-4033-a62b-a5310df247ae,2019/02/13,lkoons,2019/02/13,lkoons,,1470689.10748398,3217658.9636423,./0.png
"195",Yes,2003/08/15,CurbStop,4600.39,Potable,"1",,Active,,,,57e205e4-531a-4b1f-aae8-44cf441fbc8d,2019/02/13,lkoons,2019/02/13,lkoons,,1395823.36745198,3276204.64773181,./0.png
"196",Yes,,CurbStop,4606.02,Potable,"1",,Active,,,,a6a5d04f-4584-4fd7-b768-e0c42a5c573b,2019/02/13,lkoons,2019/02/13,lkoons,,1395981.37763464,3276193.25536613,./0.png
"197",Yes,,CurbStop,5007.151,Potable,"0.75",,Active,,,,cfd28f61-9954-4687-ab27-57c75628f46d,2019/02/13,lkoons,2019/02/13,lkoons,,1450380.53720881,3181529.42664956,./0.png
"198",Yes,,CurbStop,5010.6651,Potable,"1",,Active,,,,3cb79366-c539-460b-aded-15007ce38c14,2019/02/13,lkoons,2019/02/13,lkoons,,1450521.97163723,3181934.61219089,./0.png
"199",Yes,,CurbStop,5017.7,Potable,"0.75",,Active,,,,86cffdb0-d1e0-4139-87bd-22fcea5daae6,2019/02/13,lkoons,2019/02/13,lkoons,,1450577.1513169,3182439.17187731,./0.png
"200",Yes,,CurbStop,5017.6586,Potable,"1",,Active,,,,1e3746cb-d132-4f72-befd-5fd5c280b36d,2019/02/13,lkoons,2019/02/13,lkoons,,1450636.17580514,3182412.30152422,./0.png
"201",Yes,,CurbStop,5021.98,Potable,"1",,Active,,,,a1ee758c-e7a7-480d-a663-21c6db1f8a12,2019/02/13,lkoons,2019/02/13,lkoons,,1451204.42073165,3182665.69931139,./0.png
"202",Yes,,CurbStop,5024.1704,Potable,"0.75",,Active,,,,0efbef59-c979-4605-a4d7-fe90e63d51dd,2019/02/13,lkoons,2019/02/13,lkoons,,1451483.81059282,3182444.23026614,./0.png
"203",Yes,,CurbStop,5029.3771,Potable,"0.75",,Active,,,,6b0d27dd-2ca3-44e3-9fbf-a1c6210c2d95,2019/02/13,lkoons,2019/02/13,lkoons,,1451792.7335314,3182163.16553955,./0.png
"204",Yes,,CurbStop,5032.4078,Potable,"0.75",,Active,,,,2803dd62-730c-4e7e-8cf1-721f80f6cc1b,2019/02/13,lkoons,2019/02/13,lkoons,,1451842.89976965,3182032.31376714,./0.png
"205",Yes,,CurbStop,5032.8273,Potable,"0.75",,Active,,,,6d482af0-9c5c-44d4-9dbd-32e204963a22,2019/02/13,lkoons,2019/02/13,lkoons,,1452211.93118382,3181695.30591097,./0.png
"206",Yes,,CurbStop,5030.87,Potable,"1",,Active,,,,d57f9567-ecc3-4182-818e-2288f5362290,2019/02/13,lkoons,2019/02/13,lkoons,,1452499.78001755,3181519.92798088,./0.png
"207",Yes,,CurbStop,5029.6835,Potable,"0.75",,Active,,,,48b65c39-0242-4f65-b8d6-186da033217d,2019/02/13,lkoons,2019/02/13,lkoons,,1452532.6218154,3181401.29764073,./0.png
"208",Yes,,CurbStop,5028.2703,Potable,"0.75",,Active,,,,ee42b7b3-999b-4d94-b259-97255482d32b,2019/02/13,lkoons,2019/02/13,lkoons,,1452817.0224933,3181149.55569014,./0.png
"209",Yes,,CurbStop,5027.9994,Potable,"0.75",,Active,,,,13f788d1-6e52-459d-969a-b19a5163e003,2019/02/13,lkoons,2019/02/13,lkoons,,1452890.02890898,3181181.67964163,./0.png
"210",Yes,,CurbStop,5026.1672,Potable,"0.75",,Active,,,,8b6ca3c3-39d8-4015-be38-fb729d69c6b3,2019/02/13,lkoons,2019/02/13,lkoons,,1453085.09085481,3181019.56349605,./0.png
"211",Yes,,CurbStop,5024.6985,Potable,"0.75",,Active,,,,677da71d-b6c8-4914-8303-5c525da24383,2019/02/13,lkoons,2019/02/13,lkoons,,1453384.4764109,3180963.78768897,./0.png
"212",Yes,,CurbStop,5025.2767,Potable,"0.75",,Active,,,,d61e38b5-d8fa-4a49-89ea-1530dae46fd0,2019/02/13,lkoons,2019/02/13,lkoons,,1453389.82318498,3181028.80822822,./0.png
"213",Yes,,CurbStop,5021.9988,Potable,"0.75",,Active,,,,5f278adc-73ec-4749-a28f-79d959bcd1e9,2019/02/13,lkoons,2019/02/13,lkoons,,1453931.46777098,3180866.60973372,./0.png
"214",Yes,,CurbStop,5019.7245,Potable,"0.75",,Active,,,,00806996-2e09-43ce-9227-1fdc0323e525,2019/02/13,lkoons,2019/02/13,lkoons,,1454196.60766064,3180621.26475197,./0.png
"215",Yes,,CurbStop,5032.23,Potable,"0.75",,Active,,,,5fd18e1a-af1c-44b9-8fb8-cd4448cc759b,2019/02/13,lkoons,2019/02/13,lkoons,,1453750.03899997,3181317.19675906,./0.png
"216",Yes,,CurbStop,5059.3563,Potable,"0.75",,Active,,,,fc200937-d838-473a-88fc-ef8ddbc31e26,2019/02/13,lkoons,2019/02/13,lkoons,,1454172.25370672,3182491.35057873,./0.png
"217",Yes,,CurbStop,5059.9286,Potable,"0.75",,Active,,,,e0131907-0f62-4cb8-bac2-5b5155b28245,2019/02/13,lkoons,2019/02/13,lkoons,,1454115.08748248,3182517.34166847,./0.png
"218",Yes,,CurbStop,5052.1335,Potable,"1",,Active,,,,98b91409-fc23-4652-b507-3235a1e7160a,2019/02/13,lkoons,2019/02/13,lkoons,,1453642.99525081,3182073.4206403,./0.png
"219",Yes,,CurbStop,5056.109,Potable,"0.75",,Active,,,,8edc3526-cea9-43d4-a91a-3200fbdc2049,2019/02/13,lkoons,2019/02/13,lkoons,,1453269.73090547,3182261.7037283,./0.png
"220",Yes,,CurbStop,5061.8255,Potable,"1",,Active,,,,b400b501-b7c7-4c2b-b7bd-7e6491200829,2019/02/13,lkoons,2019/02/13,lkoons,,1453124.2974693,3182506.74424872,./0.png
"221",Yes,,CurbStop,5062.7254,Potable,"1",,Active,,,,5e4e4885-f9f2-426d-935e-ef8ccbce2f58,2019/02/13,lkoons,2019/02/13,lkoons,,1453023.77109556,3182540.27863047,./0.png
"222",Yes,,CurbStop,5068.5209,Potable,"0.75",,Active,,,,bffecae0-8d9f-4682-a4c6-7724a35e237f,2019/02/13,lkoons,2019/02/13,lkoons,,1452741.50492781,3182917.68765256,./0.png
"223",Yes,,CurbStop,5064.5948,Potable,"1",,Active,,,,d64b1a83-0de3-4862-a472-495b98151200,2019/02/13,lkoons,2019/02/13,lkoons,,1452429.64728381,3183213.22610347,./0.png
"224",Yes,,CurbStop,5062.81,Potable,"1",,Active,,,,2528c3c8-120a-4908-b256-b415f59a8090,2019/02/13,lkoons,2019/02/13,lkoons,,1452219.50925264,3183550.21722738,./0.png
"225",Yes,,CurbStop,5058.5135,Potable,"0.75",,Active,,,,aa2b9223-8d71-4e13-bfb0-236ca3831130,2019/02/13,lkoons,2019/02/13,lkoons,,1451911.08860965,3183804.66980247,./0.png
"226",Yes,,CurbStop,5054.0341,Potable,"0.75",,Active,,,,fc27c1c3-8fd8-4863-af77-1e6f91725ef3,2019/02/13,lkoons,2019/02/13,lkoons,,1451458.65677172,3184024.11293314,./0.png
"227",Yes,,CurbStop,5053.9904,Potable,"1",,Active,,,,fd132d47-c4bc-4b94-b0d7-4066bf136f12,2019/02/13,lkoons,2019/02/13,lkoons,,1451199.4689699,3184077.79688089,./0.png
"228",Yes,,CurbStop,5054.354,Potable,"0.75",,Active,,,,34f195ec-f8c3-48a1-8238-24e9ed3959ef,2019/02/13,lkoons,2019/02/13,lkoons,,1451183.74951315,3184161.0247328,./0.png
"229",Yes,,CurbStop,5053.3875,Potable,"0.75",,Active,,,,ad4e38b0-0708-4658-aadc-021cba918738,2019/02/13,lkoons,2019/02/13,lkoons,,1450962.01800123,3184256.48057863,./0.png
"230",Yes,,CurbStop,5045.5074,Potable,"0.75",,Active,,,,4cafffde-6c98-4972-8f0f-cfe574ec734a,2019/02/13,lkoons,2019/02/13,lkoons,,1450651.32538115,3184410.05343422,./0.png
"231",Yes,,CurbStop,5028.67,Potable,"0.75",,Active,,,,140c472f-65ba-4744-894b-d27acad94e76,2019/02/13,lkoons,2019/02/13,lkoons,,1450550.73568732,3183222.85961439,./0.png
"232",Yes,,CurbStop,5028.8,Potable,"1",,Active,,,,c08544ec-40c4-4278-8eb7-ee03f483f340,2019/02/13,lkoons,2019/02/13,lkoons,,1450541.14056215,3183223.24839313,./0.png
"233",Yes,,CurbStop,5022.4641,Potable,"0.75",,Active,,,,4c53e9fb-71b8-4966-a311-d4c57ea542f1,2019/02/13,lkoons,2019/02/13,lkoons,,1450700.96734223,3182911.91076122,./0.png
"234",Yes,,CurbStop,5043.267,Potable,"0.75",,Active,,,,c38f93af-d927-4b5d-8fd1-4dbe8a10ec1f,2019/02/13,lkoons,2019/02/13,lkoons,,1450443.8385914,3184978.22618239,./0.png
"235",Yes,,CurbStop,5053.2064,Potable,"0.75",,Active,,,,27f19be1-3343-48c6-bb7c-a1c5cb2c2a7d,2019/02/13,lkoons,2019/02/13,lkoons,,1450830.45625648,3185047.87499322,./0.png
"236",Yes,,CurbStop,5067.3313,Potable,"0.75",,Active,,,,abd74bf4-29b6-42de-a2a1-2e00b338c7d4,2019/02/13,lkoons,2019/02/13,lkoons,,1451108.92584389,3185122.27773155,./0.png
"237",Yes,,CurbStop,5069.5982,Potable,"0.75",,Active,,,,e6783b33-b122-415c-9d91-efc2459574d8,2019/02/13,lkoons,2019/02/13,lkoons,,1451135.6068929,3185209.92847489,./0.png
"238",Yes,,CurbStop,5071.025,Potable,"0.75",,Active,,,,defded3e-5cdc-4f9e-9064-36a5315359e2,2019/02/13,lkoons,2019/02/13,lkoons,,1451247.17064615,3185222.92943314,./0.png
"239",Yes,,CurbStop,5043.9,Potable,"0.75",,Active,,,,c8766606-b64c-48ce-9b76-a301dce52560,2019/02/13,lkoons,2019/02/13,lkoons,,1450433.51380889,3184213.4832893,./0.png
"240",Yes,,CurbStop,5044.0367,Potable,"0.75",,Active,,,,137c48e2-0c7f-4d03-b1c9-3e14513f14b1,2019/02/13,lkoons,2019/02/13,lkoons,,1450398.38625447,3184343.11360747,./0.png
"241",Yes,,CurbStop,4618.44,Potable,Unknown,,Active,,,,ed347d4f-6b9f-4cab-b4f9-bdbfd50b36ca,2019/02/13,lkoons,2019/02/13,lkoons,,1393438.1159889,3239805.09520297,./0.png
"242",Yes,,CurbStop,4969.0225,Potable,"0.75",,Active,,,,3cde8a92-7dcc-422a-b1c2-31e1975eafc2,2019/02/13,lkoons,2019/02/13,lkoons,,1444429.85094747,3180698.52640846,./0.png
"243",Yes,,CurbStop,4969.5149,Potable,"0.75",,Active,,,,d82714c6-265b-4dfe-beee-262f36605318,2019/02/13,lkoons,2019/02/13,lkoons,,1444430.01498914,3180715.54212247,./0.png
"244",Yes,,CurbStop,4968.9942,Potable,"0.75",,Active,,,,7617d25a-88a5-4b13-86cb-a4918828f118,2019/02/13,lkoons,2019/02/13,lkoons,,1444339.56142989,3180715.66515373,./0.png
"245",Yes,,CurbStop,4970.0785,Potable,"0.75",,Active,,,,497cd88a-240a-46e4-9c5c-9eb3410b80ac,2019/02/13,lkoons,2019/02/13,lkoons,,1444342.67428456,3180740.82422414,./0.png
"246",Yes,,CurbStop,4977.9495,Potable,"0.75",,Active,,,,c82086cf-f428-4ef7-b544-2aab65324ba5,2019/02/13,lkoons,2019/02/13,lkoons,,1444430.12522514,3181064.4443118,./0.png
"247",Yes,,CurbStop,4978.6077,Potable,"0.75",,Active,,,,32329178-df90-40a7-b528-3a000621c1c7,2019/02/13,lkoons,2019/02/13,lkoons,,1444430.10291548,3181082.6411258,./0.png
"248",Yes,,CurbStop,4977.2982,Potable,"0.75",,Active,,,,b0f9ff56-ac0d-41ff-8357-1b8b552d5bf7,2019/02/13,lkoons,2019/02/13,lkoons,,1444340.3012578,3181077.2021603,./0.png
"249",Yes,,CurbStop,4977.6315,Potable,"0.75",,Active,,,,c45a21cc-a7ca-493d-8e21-8360effbed0e,2019/02/13,lkoons,2019/02/13,lkoons,,1444342.06929889,3181096.51609805,./0.png
"250",Yes,,CurbStop,4983.2501,Potable,"0.75",,Active,,,,1be18bd1-b46a-427a-aad2-e3fff2f147f4,2019/02/13,lkoons,2019/02/13,lkoons,,1444429.23677547,3181269.11844313,./0.png
"251",Yes,,CurbStop,4984.1517,Potable,"0.75",,Active,,,,ffd3ae6f-6da5-484e-8e8f-4a7e8ef5b27d,2019/02/13,lkoons,2019/02/13,lkoons,,1444387.37268598,3181339.13995664,./0.png
"252",Yes,,CurbStop,4983.5,Potable,"0.75",,Active,,,,d3212a2e-3c58-4571-8758-b96ec069a50d,2019/02/13,lkoons,2019/02/13,lkoons,,1444369.98820631,3181338.22230755,./0.png
"253",Yes,,CurbStop,4982.0062,Potable,"0.75",,Active,,,,e458fd11-4f50-4b32-bbf2-efb437b6a27c,2019/02/13,lkoons,2019/02/13,lkoons,,1444258.81520031,3181338.8099048,./0.png
"254",Yes,,CurbStop,4968.917,Potable,"0.75",,Active,,,,63f930b4-b935-4f0c-996f-db1234c647af,2019/02/13,lkoons,2019/02/13,lkoons,,1443879.8632023,3181068.50007798,./0.png
"255",Yes,,CurbStop,4969.5,Potable,"0.75",,Active,,,,7d30e07e-c23f-40de-af8c-e4727bd2810c,2019/02/13,lkoons,2019/02/13,lkoons,,1443881.05939414,3181103.17914248,./0.png
"256",Yes,,CurbStop,4964.0168,Potable,"0.75",,Active,,,,e520b6bc-b4d0-4743-b513-18388636c114,2019/02/13,lkoons,2019/02/13,lkoons,,1443881.05709755,3180708.0395128,./0.png
"257",Yes,,CurbStop,4964.7529,Potable,"0.75",,Active,,,,b6f8c305-0d99-4739-aa1a-10d423e62093,2019/02/13,lkoons,2019/02/13,lkoons,,1443880.36648214,3180748.34487839,./0.png
"258",Yes,,CurbStop,4963.72,Potable,"0.75",,Active,,,,3b61cded-ee57-4bfd-9536-c8e5261229d5,2019/02/13,lkoons,2019/02/13,lkoons,,1443790.16620323,3180702.37154514,./0.png
