id,enabled,installdat,type,elevation,watertype,diameter,rotation,tracerwire,modelid,comment,status,openleft,curopen,turnsclose,mfg,megalugmfg,megalugmdl,surveyelev,globalid,creationda,creator,editdate,editor,newt,northing,easting,icon_url
"3257",,2013/07/25,Gate,5187.233262,Potable,"6","90",Yes,,gwc,Active,Yes,No,"21",Clow,Star,"3500",Feature,019bfde7-d471-42a0-a8f8-4f940d040db4,2019/02/13,lkoons,2019/02/13,lkoons,,3164926.7777683,1455744.37064123,./0.png
"3258",,2013/08/29,Gate,4707.146118,Potable,"8","0",No,,,Active,Yes,Yes,lef,Mueller,Star,1500C,Feature,9d6703af-efb3-4906-8d96-1d40a8b92511,2019/02/13,lkoons,2019/02/13,lkoons,,3199779.22217089,1407796.06430706,./0.png
"3259",,2013/08/12,Gate,4707.167003,Potable,"8","0",No,,,Active,Yes,No,"26",Clow,Star,"3500",Feature,632aebf1-d836-4eb7-b2b5-8d0857d4eca0,2019/02/13,lkoons,2019/02/13,lkoons,,3199779.14868023,1407796.0872729,./0.png
"3260",,2013/08/12,Gate,4706.543858,Potable,"6","0",No,,,Active,Yes,No,"20",AmericanFlowControl,Star,"3500",Feature,4433c3cb-a110-497f-ab92-e3a972bbd30f,2019/02/13,lkoons,2019/02/13,lkoons,,3199785.45345764,1407793.30414198,./0.png
"3261",,2013/08/13,Gate,4706.623174,Potable,"8","0",No,,,Active,Yes,Yes,"20",AmericanFlowControl,Star,"3500",Feature,65c65ecf-7a54-43c1-b330-3fee7ca9c214,2019/02/13,lkoons,2019/02/13,lkoons,,3200357.67705072,1407592.42101356,./0.png
"3262",,2013/08/13,Gate,4706.702078,Potable,"6","110",No,,,Active,Yes,Yes,"20",AmericanFlowControl,Star,"3500",Feature,1f8ced4c-b878-4301-ab02-d73157024c02,2019/02/13,lkoons,2019/02/13,lkoons,,3200356.48938905,1407593.6660898,./0.png
"3263",,2013/08/19,Gate,4703.162199,Potable,"4","110",No,,,Active,Yes,No,"14",Mueller,Star,"3500",Feature,2be69a1a-d75d-431e-a2c6-82adb7a83047,2019/02/13,lkoons,2019/02/13,lkoons,,3200270.89146313,1407613.18540773,./0.png
"3264",,2013/08/20,Gate,4703.084564,Potable,"2","110",No,,,Active,Yes,No,"8",Mueller,,,Feature,5a112f3e-946b-46fd-83fb-82a48ac758dd,2019/02/13,lkoons,2019/02/13,lkoons,,3200281.95902631,1407603.96232906,./0.png
"3265",,2013/08/23,Gate,4709.999354,Potable,"8","90",No,,,Active,Yes,Yes,"26",AmericanFlowControl,Ford,"3500",Feature,ba3c9a6a-2bbe-4855-8066-5be34ab86765,2019/02/13,lkoons,2019/02/13,lkoons,,3199847.77091831,1408283.09318864,./0.png
"3266",,2013/08/27,Gate,4950.745346,Potable,"4","90",No,,,Active,Yes,Yes,"14",Clow,Star,"3500",Feature,32867c7d-15c0-4331-803d-0c485ba92c68,2019/02/13,lkoons,2019/02/13,lkoons,,3196518.0649793,1447197.2663444,./0.png
"3267",,2013/08/27,Gate,4950.679178,Potable,"4","0",No,,,Active,Yes,No,"14",Mueller,Star,"3500",Feature,4b8ae167-1a6c-4edb-9758-c0aa465e5671,2019/02/13,lkoons,2019/02/13,lkoons,,3196516.3425418,1447195.03275307,./0.png
"3268",,2013/08/29,Gate,4942.429501,Potable,"2","90",No,,,Active,Yes,Yes,,Mueller,,,Feature,a96a811d-982c-4e2e-8b56-6217c7041a9a,2019/02/13,lkoons,2019/02/13,lkoons,,3196101.28300448,1447185.0773924,./0.png
"3269",,2013/08/28,Gate,4663.162982,Potable,"4","90",No,,,Active,Yes,Yes,"14",Mueller,Star,"3500",Feature,09d2fc09-3079-4756-bae0-7bc37512af72,2019/02/13,lkoons,2019/02/13,lkoons,,3234210.61360981,1402580.61082722,./0.png
"3270",,2013/09/06,Gate,4586.568008,Potable,"4","0",No,,,Active,Yes,Yes,,Mueller,Ford,1500C,Feature,13dbd33d-5b88-49fb-9ba9-27eae8cabcb0,2019/02/13,lkoons,2019/02/13,lkoons,,3276191.66678664,1400421.07118306,./0.png
"3271",,2013/09/17,Gate,4727.85382,Potable,"2.5","0",No,,,Active,Yes,Yes,,Clow,,,Feature,eab8cf4f-7203-4520-9e05-044f00257dfd,2019/02/13,lkoons,2019/02/13,lkoons,,3184416.36378905,1410373.8655819,./0.png
"3272",,2013/09/17,Gate,5012.234055,Potable,"4","90",No,,,Active,Yes,No,"14",Mueller,Star,"3500",Feature,e19d7fae-9ec2-4a5e-a966-db78d42e1a85,2019/02/13,lkoons,2019/02/13,lkoons,,3159251.91018106,1453157.12614381,./0.png
"3273",,2013/09/19,Gate,5005.058782,Potable,"2","0",No,,,Active,Yes,Yes,,Mueller,Star,"3500",Feature,70e7a8db-abd2-44ae-a3ac-d946d30a9cfd,2019/02/13,lkoons,2019/02/13,lkoons,,3159262.40523881,1452181.62153314,./0.png
"3274",,2013/11/07,Gate,4929.788569,Potable,"4","0",No,,,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,33c4fa1e-2ab3-46f0-93d7-da47827e71ed,2019/02/13,lkoons,2019/02/13,lkoons,,3191031.33546722,1441231.29238398,./0.png
"3275",,2013/10/07,Gate,4862.380659,Potable,"4","90",No,,,Active,Yes,No,"14",Clow,Star,"3500",Feature,580d0990-ffb2-48ba-88c8-16190b3cb67f,2019/02/13,lkoons,2019/02/13,lkoons,,3227859.88713805,1450577.33668397,./0.png
"3276",,2013/10/08,Gate,4859.731275,Potable,"4","0",No,,,Active,Yes,Yes,"14",Clow,Star,,Feature,c7f1bc32-f284-4614-8cb5-9ecc081e6fe1,2019/02/13,lkoons,2019/02/13,lkoons,,3228515.74048513,1450575.66838023,./0.png
"3277",,2013/10/08,Gate,4859.952097,Potable,"4","90",No,,,Active,Yes,Yes,"14",Clow,Star,,Feature,49935855-594e-4ff4-9d93-3901535ac3c5,2019/02/13,lkoons,2019/02/13,lkoons,,3228518.34448256,1450578.86981739,./0.png
"3278",,2013/10/28,Gate,4803.307409,Potable,"2.5","90",No,,,Active,Yes,Yes,"10",AmericanFlowControl,Star,,Feature,2aa11221-6765-452d-8e11-ba117320d982,2019/02/13,lkoons,2019/02/13,lkoons,,3218007.72147498,1429650.31849873,./0.png
"3279",,2013/10/28,Gate,4803.964999,Potable,"4","0",No,,,Active,Yes,Yes,"14",Clow,Star,,Feature,311a1c61-4d78-4f85-8ccc-28366d5a31b4,2019/02/13,lkoons,2019/02/13,lkoons,,3218005.0574383,1429648.60754414,./0.png
"3280",,2013/11/04,Gate,4806.631436,Potable,"4","0",No,,,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,a4a3ef38-f06e-49a1-8266-7975a3e430bf,2019/02/13,lkoons,2019/02/13,lkoons,,3214858.28387623,1429582.08274281,./0.png
"3281",,2013/11/04,Gate,4806.296785,Potable,"4","0",No,,,Active,Yes,No,"14",AmericanFlowControl,Star,"3500",Feature,45c529db-5e6b-43f1-b247-fe243ae4225a,2019/02/13,lkoons,2019/02/13,lkoons,,3214853.47778347,1429582.19068223,./0.png
"3282",,2013/11/04,Gate,4806.098731,Potable,"2","90",No,,,Active,Yes,Yes,"8",AmericanFlowControl,Star,"3500",Feature,36f05484-b833-46b4-9549-2dc2f4b2d0d3,2019/02/13,lkoons,2019/02/13,lkoons,,3214855.66413081,1429583.67197847,./0.png
"3283",Yes,,Gate,4939.433169,Potable,"2","90",No,,,Active,Yes,Yes,"8",AmericanFlowControl,Star,"3500",Feature,4432cdfa-9ec2-4d83-bfa9-56da48305152,2019/02/13,lkoons,2019/02/13,lkoons,,3189388.75082588,1440917.26348448,./0.png
"3284",,2013/12/17,Gate,4791.354425,Potable,"6","60",No,,,Active,Yes,Yes,"20",Clow,Star,"3500",Feature,24bfeb4d-26e0-4847-9a24-76edf68a2ecc,2019/02/13,lkoons,2019/02/13,lkoons,,3190084.41478889,1418948.92979656,./0.png
"3285",,2013/12/17,Gate,4791.029353,Potable,"4","325",No,,,Active,Yes,Yes,"14",Clow,Star,"3500",Feature,970be76e-c9e5-4202-bcb4-c607b71c687b,2019/02/13,lkoons,2019/02/13,lkoons,,3190086.02370955,1418952.50459255,./0.png
"3286",,2013/12/18,Gate,4792.933661,Potable,"4","0",No,,,Active,Yes,Yes,"8",Clow,Star,"3500",Feature,c52c2eaa-b110-436b-9045-866ec77cb413,2019/02/13,lkoons,2019/02/13,lkoons,,3190088.04995222,1419133.2653859,./0.png
"3287",,2013/11/13,Gate,4908.34802,Potable,"2","90",No,,,Active,Yes,Yes,,Mueller,,,Ground,9142f0d1-e225-48e3-938e-014a47f45a1c,2019/02/13,lkoons,2019/02/13,lkoons,,3257368.8586318,1450237.72548656,./0.png
"3288",,2013/11/13,Gate,4764.241319,Potable,"2","90",No,,,Active,Yes,Yes,"8",Clow,,,Feature,011d6767-31cf-4ec8-b431-762da9f45376,2019/02/13,lkoons,2019/02/13,lkoons,,3223634.37032664,1429545.77966581,./0.png
"3289",,2014/01/13,Gate,4757.996856,Potable,"6","90",No,,,Active,Yes,Yes,"20",AmericanFlowControl,Star,"3500",Feature,2aa90c03-bb33-4cd1-a5d6-a596fc6c7b18,2019/02/13,lkoons,2019/02/13,lkoons,,3209032.68693164,1420004.75806548,./0.png
"3290",,2014/01/16,Gate,4821.685825,Potable,"4","0",No,,,Active,Yes,Yes,"14",Mueller,Star,"3500",Feature,58a6d6c0-49a2-4d06-ba59-bfe5c6d7e571,2019/02/13,lkoons,2019/02/13,lkoons,,3212726.21793039,1429565.03126773,./0.png
"3291",,2014/02/03,Gate,4701.623932,Potable,"6","0",No,,,Active,Yes,Yes,"20",AmericanFlowControl,Star,"3500",Feature,f00d625b-fd3d-4aab-a22c-db246c24bceb,2019/02/13,lkoons,2019/02/13,lkoons,,3225785.91261147,1408007.6065349,./0.png
"3292",,2014/03/10,Gate,4702.041036,Potable,"4","110",No,,,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,af700298-1886-410a-9522-03dd2a535f99,2019/02/13,lkoons,2019/02/13,lkoons,,3225966.85385063,1407004.61969572,./0.png
"3293",,2014/03/12,Gate,4696.591248,Potable,"2","165",No,,,Active,Yes,Yes,"8",AmericanFlowControl,,,Feature,5cbd4d07-0df1-4795-96cb-467dd36402e9,2019/02/13,lkoons,2019/02/13,lkoons,,3226618.39224572,1406655.28443639,./0.png
"3294",,2014/02/28,Gate,4751.902772,Potable,"2","90",No,,gwc,Active,Yes,Yes,"9",Clow,Ford,1500C,Ground,72df331d-d24f-45c7-ac06-f5bc70f892f4,2019/02/13,lkoons,2019/02/13,lkoons,,3222854.15928864,1419736.7523679,./0.png
"3295",,2014/03/25,Gate,4700.956616,Potable,"6","90",No,,,Active,Yes,Yes,"20",Clow,Star,"3500",Feature,32f7a8e7-a191-4096-99a3-15e443fd3bfd,2019/02/13,lkoons,2019/02/13,lkoons,,3225817.8449623,1407665.79947573,./0.png
"3296",,2014/03/10,Gate,4822.704956,Potable,"6","15",No,,,Active,Yes,Yes,,Mueller,Ford,1500S,Feature,fbe18b82-300f-49eb-bf91-97a34e67f10b,2019/02/13,lkoons,2019/02/13,lkoons,,3177465.32716621,1426087.11007398,./0.png
"3297",,2014/03/10,Gate,4822.705193,Potable,"6","120",No,,,Active,Yes,Yes,,Mueller,Ford,1500S,Feature,692166f4-3d72-45d7-a520-654e82114e15,2019/02/13,lkoons,2019/02/13,lkoons,,3177468.52565063,1426084.17241581,./0.png
"3298",,2014/03/07,Gate,4942.662183,Potable,"8","90",No,,blow off valve,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,3a7f67e7-2563-4b2b-bf2a-45e4191726da,2019/02/13,lkoons,2019/02/13,lkoons,,3111590.0123948,1461462.29752555,./0.png
"3299",,2014/04/01,Gate,4959.667961,Potable,"4","90",No,,,Active,Yes,Yes,RI,Mueller,Ebba,"1100",Feature,d3ab42ad-9a57-4f02-8763-605653b3f128,2019/02/13,lkoons,2019/02/13,lkoons,,3111049.69096889,1461589.01971306,./0.png
"3300",,2014/04/16,Gate,4792.6632988,Potable,"10","0",No,,,Active,Yes,Yes,"32",Clow,Star,"3500",Feature,16b53e74-2f73-4aae-8fe3-f90ff3a466e9,2019/02/13,lkoons,2019/02/13,lkoons,,3249656.54990947,1434287.38205923,./0.png
"3301",,2014/04/16,Gate,4792.51098872,Potable,"10","90",No,,,Active,Yes,No,"32",Mueller,Star,"3500",Feature,b90a0f3f-b119-4a50-8b68-3ada78b706f2,2019/02/13,lkoons,2019/02/13,lkoons,,3249653.78416698,1434290.69734131,./0.png
"3302",,2014/04/16,Gate,4792.63911208,Potable,"10","0",No,,,Active,Yes,Yes,"32",Mueller,Star,"3500",Feature,711293c2-ba58-4088-afb3-9619fb10d025,2019/02/13,lkoons,2019/02/13,lkoons,,3249648.87275948,1434287.7783839,./0.png
"3303",,2014/04/15,Gate,4758.3514648,Potable,"8","80",Yes,,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,61706856-4ef1-47c1-bce5-12dbf50e4697,2019/02/13,lkoons,2019/02/13,lkoons,,3176247.97953531,1424904.72595581,./0.png
"3304",,2014/04/15,Gate,4757.9645232,Potable,"8","170",Yes,,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,36ebb274-69f2-40f1-b170-469f6ace2c13,2019/02/13,lkoons,2019/02/13,lkoons,,3176248.26332739,1424907.47923115,./0.png
"3305",,2014/04/15,Gate,4761.12725336,Potable,"6","0",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,44569e2c-02d0-4f24-8b08-ed813b832ff6,2019/02/13,lkoons,2019/02/13,lkoons,,3176205.59740222,1425062.51960348,./0.png
"3306",,2014/04/15,Gate,4763.47245336,Potable,"6","0",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,4ec869c0-0714-4636-b993-44209a806559,2019/02/13,lkoons,2019/02/13,lkoons,,3176210.23682864,1425227.91428581,./0.png
"3307",,2014/04/15,Gate,4762.78208224,Potable,"8","130",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,54559f18-3a3b-4323-9afb-743fddd064c7,2019/02/13,lkoons,2019/02/13,lkoons,,3176330.52366155,1425448.70091772,./0.png
"3466",Yes,2016/10/18,Gate,4923.147,NonPotable,"8","0",Yes,,"0",Active,Yes,Yes,"26",Clow,Star,1500C,Feature,,2021/06/12,rmaple,2021/06/12,rmaple,,3151180.096,1446197.603,./1.png
"3308",,2014/04/15,Gate,4763.05010416,Potable,"8","130",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,7cf802f6-3895-400f-a3a0-b353e6b8d74c,2019/02/13,lkoons,2019/02/13,lkoons,,3176333.74150288,1425453.30753581,./0.png
"3309",,2014/04/15,Gate,4762.32463048,Potable,"6","40",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,2b5660b9-41a1-454f-b24a-36998c111b5b,2019/02/13,lkoons,2019/02/13,lkoons,,3176334.43179022,1425449.52014181,./0.png
"3310",,2014/04/15,Gate,4761.41608032,Potable,"2","45",Yes,,kupherle,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,8e1c13bf-5a10-4e9b-b798-29cf1db33f97,2019/02/13,lkoons,2019/02/13,lkoons,,3176464.17103206,1425356.09677222,./0.png
"3311",,2014/04/15,Gate,4762.21252992,Potable,"2","120",Yes,,kupherle,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,784264fe-aa00-4fe5-9a24-2fccbc97231e,2019/02/13,lkoons,2019/02/13,lkoons,,3176353.98391648,1425483.05255505,./0.png
"3312",,2014/04/15,Gate,4762.21529168,Potable,"6","110",Yes,,,Active,Yes,Yes,,AmericanFlowControl,Ford,1500C,Feature,1e5a0f52-db8c-4179-af9b-0b17d5c9561b,2019/02/13,lkoons,2019/02/13,lkoons,,3175903.91198197,1425089.07368423,./0.png
"3313",,2014/04/15,Gate,4762.26974952,Potable,"6","110",Yes,,,Active,Yes,Yes,,AmericanFlowControl,Ford,1500C,Feature,b9d4c4e5-5a86-4202-beaa-1ace8fdbb853,2019/02/13,lkoons,2019/02/13,lkoons,,3175906.03140031,1425093.74624705,./0.png
"3314",,2014/04/16,Gate,4765.14939272,Potable,"6","0",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,955691d0-16e7-42f8-a59f-6861c0bf4a25,2019/02/13,lkoons,2019/02/13,lkoons,,3175975.64379388,1425366.2922899,./0.png
"3315",,2014/04/16,Gate,4765.29017032,Potable,"6","100",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,9f1f970f-d331-4166-a406-f6142ffab90e,2019/02/13,lkoons,2019/02/13,lkoons,,3175977.29470922,1425368.89595923,./0.png
"3316",,2014/04/16,Gate,4765.58551136,Potable,"6","15",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,9c54e643-a2de-4760-b839-e474bbb3eb8c,2019/02/13,lkoons,2019/02/13,lkoons,,3175980.65198597,1425377.37527297,./0.png
"3317",,2014/04/16,Gate,4765.0391224,Potable,"6","120",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,d3513952-42f1-4fe8-923d-66d591b86dd4,2019/02/13,lkoons,2019/02/13,lkoons,,3176097.65109581,1425615.49750014,./0.png
"3318",,2014/04/16,Gate,4764.9901848,Potable,"6","25",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,f047331f-4e64-425c-92e2-3632a1fb9c9f,2019/02/13,lkoons,2019/02/13,lkoons,,3176101.15043263,1425616.55917782,./0.png
"3319",,2014/04/16,Gate,4765.00321952,Potable,"6","120",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,3640f01d-587f-43a3-91e0-3c58e1449a29,2019/02/13,lkoons,2019/02/13,lkoons,,3176100.03987056,1425620.3094984,./0.png
"3320",,2014/04/16,Gate,4765.0770064,Potable,"6","25",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,7c4234b3-f479-4c58-a4fc-409a3ba830a3,2019/02/13,lkoons,2019/02/13,lkoons,,3176096.48016639,1425619.16744031,./0.png
"3321",,2014/04/16,Gate,4766.19739864,Potable,"6","120",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,8960c79b-9e1d-4e66-b7fb-145d340748f1,2019/02/13,lkoons,2019/02/13,lkoons,,3176049.37527372,1425642.69462423,./0.png
"3322",,2014/04/16,Gate,4767.87762128,Potable,"6","90",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,79faf520-0f73-4bce-817f-eb48a1d36bfe,2019/02/13,lkoons,2019/02/13,lkoons,,3175693.09350596,1425421.25084139,./0.png
"3323",,2014/04/16,Gate,4768.04792216,Potable,"6","0",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,6e951104-c1da-468c-90a6-b97916298683,2019/02/13,lkoons,2019/02/13,lkoons,,3175690.31299973,1425420.30661756,./0.png
"3324",,2014/04/16,Gate,4771.83453128,Potable,"6","90",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,21dbabc1-de72-420b-9fbe-317c13fa6a90,2019/02/13,lkoons,2019/02/13,lkoons,,3175441.14059781,1425431.40436439,./0.png
"3325",,2014/04/16,Gate,4762.0992748,Potable,"6","15",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,3dd40a5b-6b5d-4f50-975c-4690ba97470b,2019/02/13,lkoons,2019/02/13,lkoons,,3175902.54945189,1425092.11764139,./0.png
"3326",,2014/04/16,Gate,4763.0022588,Potable,"6","100",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,a9632ac1-6621-4b8f-a7f1-d32cc1da3f16,2019/02/13,lkoons,2019/02/13,lkoons,,3175833.35733305,1425111.53755006,./0.png
"3327",,2014/04/16,Gate,4768.48433272,Potable,"6","0",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,da1a5a2f-e114-422d-8120-7f4201bf9ad8,2019/02/13,lkoons,2019/02/13,lkoons,,3175434.29710755,1424923.20820232,./0.png
"3328",,2014/04/17,Gate,4769.52189512,Potable,"6","0",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,3b3b8c5e-e7ac-40b6-a4d5-6d12db9bde66,2019/02/13,lkoons,2019/02/13,lkoons,,3175424.6603158,1425135.41217422,./0.png
"3329",,2014/04/17,Gate,4769.60348184,Potable,"6","90",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,a7c86599-931c-422b-b1e0-af0b84e9b075,2019/02/13,lkoons,2019/02/13,lkoons,,3175423.24398005,1425138.13953097,./0.png
"3330",,2014/04/17,Gate,4770.51604016,Potable,"6","0",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,e84efa69-6b93-4875-90db-17c59f860d20,2019/02/13,lkoons,2019/02/13,lkoons,,3175420.64720047,1425209.94516164,./0.png
"3331",,2014/04/17,Gate,4772.18482872,Potable,"6","0",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,69276bca-4f33-43c2-b99e-a4e2bb23093b,2019/02/13,lkoons,2019/02/13,lkoons,,3175413.10161188,1425429.80036497,./0.png
"3332",,2014/04/17,Gate,4772.1212984,Potable,"6","90",Yes,,,Active,Yes,Yes,r,Mueller,Ford,1500C,Feature,7b2fcdce-afcb-4bf6-bcc1-4e9e91606a42,2019/02/13,lkoons,2019/02/13,lkoons,,3175412.2312068,1425432.59169798,./0.png
"3333",,2014/04/29,Gate,4788.066871,Potable,"4","0",No,,,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,0d7623f1-274d-40c0-b613-bc0c63f0a5ec,2019/02/13,lkoons,2019/02/13,lkoons,,3215854.18214689,1424335.89966564,./0.png
"3334",,2014/05/08,Gate,4780.793118,Potable,"4","0",No,,,Active,Yes,Yes,"8",Clow,,,Feature,ee950699-3041-48e9-8f7e-f2df9b8dbd4b,2019/02/13,lkoons,2019/02/13,lkoons,,3218095.50082697,1424161.62475173,./0.png
"3335",,2014/04/09,Gate,4953.634295,Potable,"6","90",No,,,Active,Yes,Yes,R,Mueller,Star,1500C,Feature,495b3763-17f9-437b-be0a-af6980de34ce,2019/02/13,lkoons,2019/02/13,lkoons,,3112401.78668989,1460998.98972514,./0.png
"3336",Yes,2014/05/14,Butterfly,0,Potable,"24","0",,,,Active,Yes,Yes,,,,,,6ca26160-84a9-4982-a99e-da442b034ba2,2019/02/13,lkoons,2019/02/13,lkoons,,3112445.11075023,1460999.98184915,./0.png
"3337",,2014/05/29,Gate,4786.177805,Potable,"6","90",No,,scott,Active,Yes,Yes,"19",Mueller,Ebba,"3500",Ground,5ba82ec2-9d7e-495f-a62f-1fc1973ce4e6,2019/02/13,lkoons,2019/02/13,lkoons,,3178958.75331321,1428864.35222289,./0.png
"3338",,2014/05/20,Gate,4692.908755,Potable,"4","0",No,,out valve,Active,Yes,Yes,,Mueller,,,Ground,5046d52d-fb23-4fce-a023-dbcb3a23a5f2,2019/02/13,lkoons,2019/02/13,lkoons,,3270739.04941106,1414632.82917681,./0.png
"3339",,2014/06/03,Gate,4710.03642,Potable,"4","90",No,,,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,781c8033-4445-4a09-ae84-e818381de994,2019/02/13,lkoons,2019/02/13,lkoons,,3207530.53212756,1413716.18107572,./0.png
"3340",,2014/06/12,Gate,4714.224037,Potable,"2","90",No,,,Active,Yes,Yes,"8",Mueller,Star,"3500",Feature,a4e2a301-ef3f-42bd-afd2-47a6f36a766d,2019/02/13,lkoons,2019/02/13,lkoons,,3210690.79024272,1413737.24927506,./0.png
"3341",,2014/06/25,Gate,4930.869988,Potable,"6","90",No,,,Active,Yes,Yes,"20",AmericanFlowControl,Star,"3500",Feature,330dba71-a642-4819-ac83-8f90d519b7af,2019/02/13,lkoons,2019/02/13,lkoons,,3153056.06233655,1445684.98065506,./0.png
"3342",,2014/06/26,Gate,4930.462189,Potable,"4","90",No,,,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,e97fd297-adc4-416e-b93e-78a7c2c30322,2019/02/13,lkoons,2019/02/13,lkoons,,3153053.44882472,1445715.52750997,./0.png
"3343",,2014/06/26,Gate,4921.880839,NonPotable,"4","165",No,,,Active,Yes,Yes,"14",AmericanFlowControl,Ford,1500C,Feature,2f5bc7ca-d9fb-4bd3-a058-404e55338eea,2019/02/13,lkoons,2019/02/13,lkoons,,3153964.96898331,1443873.96984139,./1.png
"3344",,2014/07/07,Gate,4588.064502,Potable,"4","0",No,,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,79711f34-2895-49db-9ed6-a85e125f4100,2019/02/13,lkoons,2019/02/13,lkoons,,3244749.77855505,1402547.52427922,./0.png
"3345",,2014/07/09,Gate,4589.107579,Potable,"14","0",Yes,,,Active,No,Yes,lef,Mueller,Star,1500C,Feature,900692cc-fbcf-4498-b7ab-e259d0bd3d0c,2019/02/13,lkoons,2019/02/13,lkoons,,3244630.8860763,1402552.37466323,./0.png
"3346",,2014/07/17,Gate,5048.248485,Potable,"2","0",No,,,Active,Yes,Yes,"8",AmericanFlowControl,Star,"3500",Feature,8c1ee63b-1e47-4acb-a999-64df1d39cc10,2019/02/13,lkoons,2019/02/13,lkoons,,3204401.30872722,1475928.35291098,./0.png
"3347",,2014/07/22,Gate,4877.272481,Potable,"8","90",Yes,,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,c68f99ff-37bc-460a-a7e0-9b4311da48b9,2019/02/13,lkoons,2019/02/13,lkoons,,3138362.27840397,1455870.1659933,./0.png
"3348",,2014/07/22,Gate,4878.044443,Potable,"8","90",Yes,,,Active,Yes,Yes,r,Mueller,Star,1500C,Feature,cd3535c6-76bf-4336-8374-4355737edb9b,2019/02/13,lkoons,2019/02/13,lkoons,,3138364.18259963,1455965.69992298,./0.png
"3349",,2014/08/12,Gate,4779.293924,Potable,"4","90",No,,,Active,Yes,Yes,"14",AmericanFlowControl,Star,"3500",Feature,e80b588b-bec1-462d-9a4d-b5c923833e9b,2019/02/13,lkoons,2019/02/13,lkoons,,3223350.04018664,1427676.48058289,./0.png
"3350",,2014/08/14,Gate,4776.29623,Potable,"2","0",No,,,Active,Yes,Yes,"8",AmericanFlowControl,,,Feature,b91bdcf6-397e-4419-b9ed-c7d7e4989a2b,2019/02/13,lkoons,2019/02/13,lkoons,,3223357.26950289,1426904.78232314,./0.png
"3351",,2014/08/19,Gate,4760.653741,Potable,"6","0",No,,,Active,Yes,Yes,"20",AmericanFlowControl,Star,"3500",Feature,47c07444-3c9e-42ac-8a95-d599393183bd,2019/02/13,lkoons,2019/02/13,lkoons,,3207447.5568998,1419235.6647874,./0.png
"3352",,2014/09/03,Gate,4764.266016,Potable,"6","0",No,,,Active,Yes,Yes,,Mueller,Star,"3500",Ground,8407e72b-bd86-4251-88a2-3ea4ceb18257,2019/02/13,lkoons,2019/02/13,lkoons,,3207403.09340605,1419234.92758414,./0.png
"3353",,2014/09/12,Gate,4689.422021,Potable,"2","0",No,,,Active,Yes,Yes,"8",Mueller,Star,"3500",Feature,0faefa52-7cef-41c3-a4a2-d7a956adef15,2019/02/13,lkoons,2019/02/13,lkoons,,3226875.27526213,1407225.23047498,./0.png
"3354",,2014/09/23,Gate,4659.415355,Potable,"2","0",No,,,Active,Yes,Yes,"8",Mueller,Star,,Feature,72cc1422-394e-4463-a028-07c145a22f8b,2019/02/13,lkoons,2019/02/13,lkoons,,3260274.95255713,1408115.56235573,./0.png
