X,Y,id,enabled,installdat,type,elevation,watertype,diameter,comment,model,status,mfg,surveyelev,globalid,creationda,creator,editdate,editor,icon_url
-105.100417369999,40.600085540406,ARV269,Yes,2010/07/01,Auto,5017.252,Potable,"3",,,Active,,,ef224555-f768-43b8-bedf-6d2415cdcbfc,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-105.088811554981,40.6037063225025,ARV270,Yes,2010/06/01,Auto,4980.092,Potable,"3",,,Active,,,f37e6562-1eb1-43d5-8bdd-09229ff92ac6,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-105.069565742485,40.5994088024199,ARV271,Yes,,Auto,4964.344,Potable,"3",,,Active,,,20cc7c82-365e-4fa3-bfe5-e41aae53d112,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-105.047568125603,40.6029757223291,ARV272,Yes,,Auto,4962.719,Potable,"3",,,Active,,,0b1fedd7-916f-4af0-bcd8-69be1a9e5a52,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-105.077990986606,40.5927629323403,ARV273,Yes,,Auto,4975.855,Potable,Unknown,,,Active,,,21f3d1a3-995e-421a-a235-aff883fac6b7,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.564748960633,40.4869227439703,ARV274,,,Auto,4821.716,Potable,"1",,"55",Active,Crispin,Feature,24ec33f6-f253-49b7-b8de-f06b0501e24c,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.582288291864,40.4860274478298,ARV275,,,Auto,4724.365,Potable,"1",,PL10,Active,APCO,Ground,df6b1721-8f71-4894-9d80-0e3b2192ab56,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.831604366687,40.5990831519593,ARV276,,,Auto,5147.094,Potable,"1",,,Active,,Ground,ac0c4c36-257c-443e-8936-02d324d40786,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.831638580872,40.601433681735,ARV277,,,Auto,5145.956,Potable,"1",,,Active,,Ground,59f8edec-3940-4b75-ac80-8753da28b71b,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.831598477174,40.6059807930936,ARV278,,,Auto,5123.83,Potable,"1",,"55",Active,APCO,Ground,58d51eaf-c24e-4e8f-a713-439be81bee8c,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.831589492459,40.6081968899017,ARV279,,,Auto,5112.395,Potable,"1",,"55",Active,APCO,Ground,5953d14a-da9d-4d29-a7d5-ccc329e8976d,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.831569991394,40.6105262110605,ARV280,Yes,2011/12/16,Auto,5112.422,Potable,"1",,"55",Active,APCO,Ground,ac81964b-947a-40aa-bf79-2f9b9fcb58a6,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.677924319623,40.5380679850376,ARV281,,,Auto,4822.663,Potable,"1",,,Active,,Ground,b0e742e4-7f18-44f9-865c-5688f45643ea,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.83151084268,40.6107317764559,ARV282,,,Auto,5114.391,Potable,"1",pl200,PL10,Active,APCO,Feature,a5e32bef-3674-4f62-b0fe-6d3bdc85a39e,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.828145562998,40.617874840318,ARV283,,,Auto,5146.027,Potable,"1",pl200,PL10,Active,APCO,Feature,ec13944c-c531-4ce4-b262-6910f1f2b90f,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.827132843376,40.6250179111281,ARV284,,,Auto,5220.566,Potable,"1",,"55",Active,APCO,Ground,a4e22705-7dd4-44eb-80a2-e6288b2d066e,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.826540476381,40.6231771106154,ARV285,Yes,2012/07/25,Auto,5220.459,Potable,"1",,"55",Active,APCO,Ground,dc302e9a-8fed-45a0-8afd-d903891cf204,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.82654058573,40.623177049109,ARV286,,,Auto,5220.451,Potable,"1",,"55",Active,APCO,Ground,0ce967b2-2a03-40f4-acfe-05771b427034,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.646795174391,40.58098299478,ARV287,,,Auto,4859.412137,Potable,"1",gwc,PL10,Active,APCO,Feature,9648e411-30e3-46f3-9edf-be997d013b59,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.646663923424,40.5809727367855,ARV288,,,Auto,4859.244815,Potable,"1",gwc,PL10,Active,APCO,Feature,012694f0-b27e-4ca0-9a0d-9d185f91986e,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.695624984946,40.5790492051962,ARV289,,,Auto,4898.95219,Potable,"1",model 50.5 gwc,"55",Active,APCO,Feature,47764243-895d-428b-a9cc-4baf95957423,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.677286052116,40.5816736641,ARV290,,,Auto,4879.296425,Potable,"1",apco 50.3 model gwc,"55",Active,APCO,Feature,1ec3ff8c-4651-4fcd-ac33-98bc3faac57a,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.683459807637,40.5817794487436,ARV291,,,Auto,4885.811754,Potable,"1",apco 50.3 model gwc,"55",Active,APCO,Feature,86d9fced-1643-458b-b863-dc254399d6fb,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.685762932479,40.5807007169334,ARV292,,,Auto,4888.975939,Potable,"1",apco 50.3 model gwc,"55",Active,APCO,Feature,c45efd87-9234-458d-9701-1d48a44eb1ca,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.689634480825,40.5810841744106,ARV293,,,Auto,4898.818906,Potable,"1",apco 50.3 model gwc,"55",Active,APCO,Feature,e65f18bb-2a0b-4532-8e07-a70489972269,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.638425920932,40.5807135421914,ARV294,,,Auto,4860.434959,Potable,"1",model 50.3 apco gwc,"55",Active,APCO,Feature,f1593025-4a79-43a8-b6ab-36bf31c30349,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.637949283288,40.5806724283448,ARV295,,,Auto,4860.242482,Potable,"1",model 50.3 apco gwc,"55",Active,APCO,Feature,67963408-b578-4944-a78b-db43d2c43bca,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.663378557368,40.5814245840359,ARV296,,,Auto,4871.127417,Potable,"1",apco model 50.3 gwc,"55",Active,APCO,Feature,18e8065a-fd45-485e-8df8-f4d2933be715,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.634038973239,40.5806566775864,ARV297,,,Auto,4887.348079,Potable,"1",apco model 50.3 gwc,"55",Active,APCO,Feature,c145327c-9a6e-4176-ada2-dec7313dc57e,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.620063046286,40.5801486310886,ARV298,,,Auto,4948.062841,Potable,"1",apco 50.3 model gwc,"55",Active,APCO,Feature,2beceed2-ce83-431e-90eb-1fbc29cbe78d,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.632336822989,40.5806006532914,ARV299,,,Auto,4896.551636,Potable,"1",apco 50.3 model gwc,"55",Active,APCO,Feature,d18c2d1e-a5be-442f-b5c4-030de826c2c5,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.634049823962,40.5806580426283,ARV300,,,Auto,4886.623354,Potable,"1",apco 50.3 model gwc,"55",Active,APCO,Feature,32bb6cea-ed6e-45c6-981b-d53480793203,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.637949490661,40.5806727468909,ARV301,,,Auto,4860.282116,Potable,"1",apco 50.3 model gwc,"55",Active,APCO,Feature,a3ea63ec-9906-4531-929a-5e735d6f2eb0,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.638425698029,40.5807134225623,ARV302,,,Auto,4860.392127,Potable,"1",apco 50.3 model gwc,"55",Active,APCO,Feature,e0a68db2-10b8-4e08-abb4-3dd621b77967,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.639986447461,40.5808027967439,ARV303,,,Auto,4860.279072,Potable,"1",apco 50.3 model gwc,"55",Active,APCO,Feature,86e06d39-610b-4850-82e6-6c6316d3312c,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.674338372403,40.4649188564995,ARV304,,2013/03/12,Auto,4723.858685,Potable,"1",,"55",Active,APCO,Feature,1a2b7bc4-d272-4c30-8a78-b0070024eb72,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.663052492733,40.4645023509396,ARV305,,2013/03/25,Auto,4699.485039,Potable,"1",,"55",Active,APCO,Feature,ac13ad3c-1770-4d0c-9675-4baed8601ff2,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.659063814174,40.4641934888842,ARV306,,2013/03/28,Auto,4701.129166,Potable,"1",,"55",Active,APCO,Ground,72266764-c020-49c9-bfcc-ae9880bcc320,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.659018135886,40.4574593344115,ARV307,,2013/04/05,Auto,4697.800141,Potable,"1",,"55",Active,APCO,Feature,69c0a332-5fe3-4169-beae-5fab215cdd09,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.668549483787,40.5814920486024,ARV308,,2013/04/19,Auto,4866.584872,Potable,"1",apco 50.3 was not on map gwc,"55",Active,APCO,Feature,6118d156-c557-4f67-b3b1-23167322d3ca,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.658600687902,40.5812605859316,ARV309,,2013/04/19,Auto,4867.547901,Potable,"1",apco 50.3 was not on map gwc,"55",Active,APCO,Feature,c0310598-5fe3-4710-9684-39c4f512634b,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.658544224067,40.5812059122736,ARV310,,2013/04/19,Auto,4867.180863,Potable,"1",apco 50.3 was not on map gwc,"55",Active,APCO,Feature,526473ab-da1f-4034-b86e-81accf171f57,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.506497256054,40.5320144573971,ARV311,,2013/05/23,Auto,4821.617754,Potable,"1",ari model d-40 gwc,"55",Active,APCO,Feature,052de3f6-8fab-4299-ac22-daab1fa5629e,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.564615829564,40.4661537303937,ARV312,,2014/02/06,Manual,4658.777196,Potable,"0.75",,,Retired,,Ground,6eb610b2-e1a9-4f2b-b54f-5a14cf01469a,2020/08/28,lkoons,2020/08/28,lkoons,./1.png
-105.095233776063,40.5981285995011,ARV313,,2014/04/09,Manual,4957.258442,Potable,"4",,"55",Active,APCO,Feature,3477a9b3-d793-49a1-8412-96420bbb75dd,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-105.100093367799,40.5997635063221,ARV314,,2014/04/10,Manual,4963.059288,Potable,"4",,"55",Active,APCO,Feature,2f6631ee-e946-49b8-ac74-f6bc2badd9dc,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.489371947077,40.5497143614687,ARV315,Yes,2015/06/22,Auto,4790.06558359,Potable,"1",,"55",Active,APCO,Feature,07cfe2f7-55b0-4a26-84be-21cf1b7003d8,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.908312605214,40.5357907039073,ARV318,Yes,2003/02/01,Auto,4933.75,Potable,"0.75",,,Active,ARI,,f9125237-3591-4f47-b0f8-eebb122d848a,2020/08/28,lkoons,2021/11/01,rmaple,./0.png
-104.944352399003,40.5950204152399,ARV83,Yes,,Auto,0,Potable,"8",,108S,Active,Valmatic,,11122fbf-a586-4087-9c2d-145ff79d7872,2021/11/01,rmaple,2020/08/28,lkoons,./0.png
-104.944352477195,40.5950109038571,ARV84,Yes,,Auto,0,Potable,"8",,108S,Active,Valmatic,,bf87ba31-a105-4532-9d3a-3a939ef48cb9,2020/08/28,lkoons,2021/11/01,rmaple,./0.png
-104.944236284904,40.5803373779124,ARV88,Yes,,Auto,0,Potable,"6",,106S,Active,Valmatic,,80967f8c-8b90-448e-a2af-d6c2e1b6a4d5,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.944246150731,40.5803371377605,ARV89,Yes,,Auto,0,Potable,"6",,106S,Active,Valmatic,,06195c3e-139c-4a6e-abdd-b92172603ffd,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.944227164264,40.5635596769545,ARV90,Yes,,Auto,0,Potable,"6",,106S,Active,Valmatic,,195c528d-eb54-4de5-84d1-6a6c9801477a,2020/08/28,lkoons,2021/11/01,rmaple,./0.png
-104.944217144598,40.5635589617519,ARV91,Yes,,Auto,0,Potable,"6",,106S,Active,Valmatic,,d4c60fae-3f2c-4aa0-ba36-3c27f29abac4,2020/08/28,lkoons,2021/11/01,rmaple,./0.png
-104.944284321442,40.5532178363388,ARV92,Yes,,Auto,0,Potable,"6",,106S,Active,Valmatic,,a9882284-e417-471b-b17c-88900add73a4,2020/08/28,lkoons,2021/11/01,rmaple,./0.png
-104.944274443185,40.5532180593046,ARV93,Yes,,Auto,0,Potable,"6",,106S,Active,Valmatic,,b23132ef-3db8-4191-a26f-f70b95be0df5,2020/08/28,lkoons,2021/11/01,rmaple,./0.png
-104.921249269059,40.5381132805832,ARV94,Yes,,Auto,0,Potable,"3",,103S,Active,Valmatic,,abee8ac4-e966-4bc0-8f7a-03368adbb8f1,2020/08/28,lkoons,2021/11/01,rmaple,./0.png
-104.912772471812,40.5378846712171,ARV95,Yes,,Auto,0,Potable,"3",,103S,Active,Valmatic,,71166d63-4e3d-4636-8589-2c5bd82c4447,2020/08/28,lkoons,2021/11/01,rmaple,./0.png
-104.941319631719,40.5373501012174,ARV316,TRUE,,ARV,,'Potable',"6",,106S,Active,Valmatic,,,2021/11/01,rmaple,2021/11/01,rmaple,./0.png
-104.941321177692,40.5373422007238,ARV317,TRUE,,ARV,,Potable,"6",,106S,Active,Valmatic,,,2021/11/01,rmaple,2021/11/01,rmaple,./0.png
